SalesKey,Gold,Units,DateKey,ShopKey,ItemKey,CustomerKey
37124,742.8760152508524,2.0,20240627,6,4,2
37125,433.41027515490185,2.0,20240627,6,8,3
37126,364.8307224748124,1.0,20240627,6,10,4
37127,17.71843759222646,1.0,20240627,6,13,11
37128,52.908806005753654,1.0,20240627,6,13,12
37129,35.62881983042537,1.0,20240627,6,14,7
37130,12.138449715356936,1.0,20240627,6,21,16
37131,21.27957309287182,1.0,20240627,6,23,11
37132,45.431092644173376,1.0,20240627,6,23,18
37133,97.50102857898193,3.0,20240627,7,8,14
37134,128.76288762317654,1.0,20240627,7,10,18
37135,130.17179082484282,1.0,20240627,7,14,9
37136,259.3756677523567,1.0,20240627,7,18,3
37137,547.4581295691389,3.0,20240627,8,1,11
37138,242.38816197599687,2.0,20240627,8,1,16
37139,117.87814407211945,1.0,20240627,8,3,16
37140,28.839385290196024,1.0,20240627,8,9,19
37141,54.59607373384781,1.0,20240627,8,11,17
37142,332.1301226612217,1.0,20240627,8,15,4
37143,61.27589138379597,1.0,20240627,8,16,11
37144,59.70657385201293,1.0,20240627,8,22,12
37145,536.0085094714984,20.0,20240628,1,3,13
37146,82.54580570293184,1.0,20240628,1,7,14
37147,237.23027558029438,1.0,20240628,1,8,9
37148,131.70371729329028,1.0,20240628,1,9,9
37149,89.53399666595656,1.0,20240628,1,19,9
37150,41.1303941516687,1.0,20240628,1,21,18
37151,109.54707889577935,1.0,20240628,1,22,8
37152,272.670104991748,1.0,20240628,2,9,5
37153,40.96337151072965,1.0,20240628,2,9,16
37154,44.39309640072021,1.0,20240628,2,13,10
37155,106.37799745352109,1.0,20240628,2,14,9
37156,638.1525215829099,2.0,20240628,2,21,1
37157,107.37604328838127,2.0,20240628,2,21,6
37158,61.77991117623717,1.0,20240628,2,23,6
37159,805.3077095905845,4.0,20240628,3,5,2
37160,303.2179284313287,1.0,20240628,3,6,5
37161,57.558792743447235,1.0,20240628,3,20,14
37162,187.62734551177016,1.0,20240628,4,1,19
37163,87.54813916650494,1.0,20240628,4,6,10
37164,46.9847614351982,1.0,20240628,4,10,18
37165,23.63439038451136,1.0,20240628,4,15,19
37166,34.89796488738299,1.0,20240628,4,16,19
37167,15.53504721942177,1.0,20240628,4,18,16
37168,105.96137304466747,1.0,20240628,5,2,19
37169,1137.1821197653046,15.0,20240628,5,3,2
37170,64.3114819858275,1.0,20240628,5,5,17
37171,1551.444238190875,15.0,20240628,5,8,1
37172,209.45291984206588,4.0,20240628,5,11,4
37173,160.52487311330765,1.0,20240628,5,11,8
37174,45.18887989492305,1.0,20240628,5,11,11
37175,36.23993808760861,1.0,20240628,5,14,7
37176,18.3179340523193,1.0,20240628,5,18,15
37177,26.605721200394232,1.0,20240628,5,19,20
37178,44.282832167315696,1.0,20240628,5,22,17
37179,28.870276326027724,1.0,20240628,5,23,12
37180,382.032891774359,2.0,20240628,6,1,10
37181,122.17251186653523,1.0,20240628,6,8,7
37182,603.7343195579172,3.0,20240628,6,11,1
37183,44.43920938732269,1.0,20240628,6,13,18
37184,13.94087815251057,1.0,20240628,6,13,20
37185,63.25418034667898,1.0,20240628,6,19,6
37186,788.594629295119,2.0,20240628,7,1,7
37187,395.3427548253584,7.0,20240628,7,3,18
37188,59.569549945089925,1.0,20240628,7,8,11
37189,87.6677624521848,2.0,20240628,7,14,13
37190,45.71313836673138,1.0,20240628,7,16,17
37191,82.62888751500128,1.0,20240628,7,17,9
37192,211.10090857029496,1.0,20240628,7,19,3
37193,162.65496942312114,1.0,20240628,7,20,3
37194,24.21609434806134,1.0,20240628,7,20,15
37195,38.360694113125945,1.0,20240628,7,23,12
37196,167.16288111892524,1.0,20240628,7,24,3
37197,32.049588834239486,1.0,20240628,7,24,7
37198,1880.3715909601704,23.0,20240628,8,1,8
37199,1819.7330915390357,5.0,20240628,8,7,1
37200,138.12321591790243,1.0,20240628,8,10,5
37201,95.20498460599033,1.0,20240628,8,12,12
37202,35.602231514821575,1.0,20240628,8,13,10
37203,15.94059253881105,1.0,20240628,8,16,19
37204,56.96678360989595,1.0,20240628,8,17,6
37205,28.947744204452952,1.0,20240628,8,19,17
37206,83.25430500787311,1.0,20240628,8,20,12
37207,412.49537464893683,1.0,20240628,8,22,1
37208,649.9133808127424,2.0,20240629,1,6,2
37209,150.90158342182673,2.0,20240629,1,8,18
37210,37.59805888503646,1.0,20240629,1,9,14
37211,79.6971376766944,1.0,20240629,1,10,20
37212,767.2848155603492,9.0,20240629,1,12,1
37213,66.873673872002,1.0,20240629,1,12,11
37214,41.267641267208475,1.0,20240629,1,12,19
37215,66.75799146255144,1.0,20240629,1,13,9
37216,91.08187825169593,1.0,20240629,1,18,5
37217,48.193405162625744,1.0,20240629,1,18,13
37218,24.048827657870927,1.0,20240629,1,18,17
37219,5.606788783332376,1.0,20240629,1,24,19
37220,489.24660545916345,2.0,20240629,2,4,9
37221,437.1254117270891,1.0,20240629,2,6,2
37222,111.380366947451,1.0,20240629,2,7,10
37223,273.01487139750253,3.0,20240629,2,8,8
37224,163.23138184501448,1.0,20240629,2,9,4
37225,83.82197910972742,1.0,20240629,2,9,17
37226,56.08530995376215,1.0,20240629,2,16,7
37227,49.39027763692388,1.0,20240629,2,16,17
37228,40.22084219691002,1.0,20240629,2,23,10
37229,325.0256462384001,2.0,20240629,2,24,1
37230,272.37989663819474,3.0,20240629,3,1,11
37231,66.02580145346008,1.0,20240629,3,10,14
37232,142.26162667095068,2.0,20240629,3,15,13
37233,30.210262408969726,1.0,20240629,3,19,15
37234,17.29649047355068,1.0,20240629,3,20,16
37235,264.67556757273434,2.0,20240629,3,21,4
37236,35.464271015000364,1.0,20240629,3,24,17
37237,272.4211140247574,1.0,20240629,4,1,15
37238,227.03818263440363,2.0,20240629,4,2,18
37239,53.722767360315466,1.0,20240629,4,11,19
37240,62.596668707715324,1.0,20240629,4,19,6
37241,469.1248913692464,2.0,20240629,5,2,5
37242,133.13595144564414,1.0,20240629,5,2,16
37243,65.50971242805943,1.0,20240629,5,5,10
37244,127.73797585251467,4.0,20240629,5,6,12
37245,117.48991368382421,1.0,20240629,5,10,5
37246,36.22128866507047,1.0,20240629,5,14,13
37247,11.476607515390938,1.0,20240629,5,17,19
37248,192.02318840437164,2.0,20240629,5,18,3
37249,17.948427898543923,1.0,20240629,5,19,15
37250,253.50274748335164,1.0,20240629,6,1,11
37251,45.335686841991865,1.0,20240629,6,7,15
37252,59.77401754316682,1.0,20240629,6,8,10
37253,14.942513154948836,1.0,20240629,6,9,19
37254,59.20819957048124,1.0,20240629,6,11,6
37255,24.111518190555987,1.0,20240629,6,19,15
37256,36.754949151640076,1.0,20240629,6,21,18
37257,282.7868264873198,6.0,20240629,7,1,19
37258,815.4472321335638,3.0,20240629,7,2,5
37259,1198.313723824165,13.0,20240629,7,3,3
37260,2687.4090452522396,19.0,20240629,7,4,1
37261,332.0020067707364,1.0,20240629,7,4,5
37262,175.60646664629584,1.0,20240629,7,8,12
37263,618.2634770807157,5.0,20240629,7,10,3
37264,91.52869860047997,1.0,20240629,7,10,12
37265,872.9137579037729,7.0,20240629,7,15,1
37266,60.1350002690159,1.0,20240629,7,16,7
37267,33.70690816727311,1.0,20240629,7,19,11
37268,38.69896470457112,1.0,20240629,7,19,20
37269,67.73522779744903,1.0,20240629,8,5,14
37270,22.913225227701766,1.0,20240629,8,6,19
37271,76.96635113580777,1.0,20240629,8,7,15
37272,443.38876030868335,1.0,20240629,8,10,3
37273,53.59913016197797,1.0,20240629,8,12,10
37274,117.5585038251273,2.0,20240629,8,15,12
37275,27.450174577145997,1.0,20240629,8,17,17
37276,112.31993253917113,1.0,20240629,8,19,2
37277,37.057936477538156,1.0,20240629,8,19,7
37278,49.423784292425616,1.0,20240629,8,23,6
37279,697.3218044258714,21.0,20240630,1,5,2
37280,124.30386736441207,1.0,20240630,1,5,7
37281,398.75116492588916,1.0,20240630,1,6,2
37282,704.0357085838051,3.0,20240630,1,6,3
37283,393.0663701294344,1.0,20240630,1,7,8
37284,195.10184980082528,1.0,20240630,1,8,7
37285,100.40329160474236,1.0,20240630,1,12,7
37286,39.46397198284393,1.0,20240630,1,15,16
37287,141.4531566745299,1.0,20240630,1,21,9
37288,27.3083734021708,1.0,20240630,1,22,15
37289,37.26524562585563,1.0,20240630,1,22,17
37290,45.31113658167835,1.0,20240630,2,7,16
37291,414.0050893730093,3.0,20240630,2,11,2
37292,57.83037358926848,1.0,20240630,2,16,20
37293,96.52892358348771,1.0,20240630,2,24,4
37294,172.4587677269839,1.0,20240630,3,1,16
37295,1565.214220767879,7.0,20240630,3,3,3
37296,223.16571192636283,1.0,20240630,3,4,20
37297,105.07053553328603,1.0,20240630,3,11,18
37298,92.58544657271203,1.0,20240630,3,13,6
37299,413.65015674971005,4.0,20240630,3,16,3
37300,172.3555099693428,5.0,20240630,3,16,9
37301,98.20497196657678,1.0,20240630,3,16,12
37302,77.42054011945379,1.0,20240630,3,22,5
37303,667.9138399959988,6.0,20240630,3,23,1
37304,2398.172455592692,14.0,20240630,4,1,2
37305,140.0085173268465,1.0,20240630,4,2,16
37306,564.191128232146,6.0,20240630,4,4,2
37307,59.90283749767713,1.0,20240630,4,7,11
37308,70.19995501659615,1.0,20240630,4,8,20
37309,46.35218605053503,1.0,20240630,4,15,7
37310,39.82452530420817,1.0,20240630,4,15,18
37311,74.3592006867638,1.0,20240630,4,16,13
37312,67.40457352696346,1.0,20240630,4,21,13
37313,230.8970361684417,1.0,20240630,5,2,14
37314,207.0559762200322,1.0,20240630,5,4,7
37315,46.326267726106124,1.0,20240630,5,5,15
37316,67.76358870886597,1.0,20240630,5,6,20
37317,132.4077850337891,1.0,20240630,5,10,6
37318,65.3671052935303,1.0,20240630,5,12,13
37319,35.264885458599,1.0,20240630,5,21,17
37320,30.386800668666563,1.0,20240630,5,23,13
37321,95.91333052864161,1.0,20240630,5,24,4
37322,243.2546713891215,1.0,20240630,6,2,17
37323,709.5617546285234,2.0,20240630,6,3,3
37324,327.4066023317325,1.0,20240630,6,5,4
37325,96.55353079680278,1.0,20240630,6,5,9
37326,50.386522412009974,1.0,20240630,6,7,16
37327,16.912172289530677,1.0,20240630,6,11,19
37328,74.67814776599826,1.0,20240630,6,12,7
37329,16.67617992258241,1.0,20240630,6,13,11
37330,241.82925283820956,2.0,20240630,6,16,2
37331,93.04013187145543,1.0,20240630,6,24,2
37332,249.24104097102006,7.0,20240630,7,2,15
37333,51.35880490181011,1.0,20240630,7,9,20
37334,109.55503096620232,1.0,20240630,7,11,18
37335,169.53941558558884,1.0,20240630,7,12,5
37336,75.16405991976143,1.0,20240630,7,12,13
37337,552.3152480951829,2.0,20240630,8,1,12
37338,437.3872556206431,12.0,20240630,8,7,2
37339,266.9550434115464,4.0,20240630,8,8,9
37340,30.176216703803224,1.0,20240630,8,9,20
37341,70.27228749818384,1.0,20240630,8,10,20
37342,25.607185656048774,1.0,20240630,8,21,15
37343,41.52444812629075,1.0,20240630,8,24,6
37344,60.75743974409326,2.0,20240701,1,7,15
37345,627.6808950593736,2.0,20240701,1,12,4
37346,115.75074202206585,3.0,20240701,1,15,9
37347,79.17754420477077,1.0,20240701,1,17,5
37348,82.9559468464037,1.0,20240701,1,17,9
37349,135.82364905861962,5.0,20240701,1,18,6
37350,349.5640787532914,4.0,20240701,1,21,4
37351,500.1664647918857,3.0,20240701,1,22,3
37352,132.3766722192273,1.0,20240701,1,22,6
37353,392.2761610720038,1.0,20240701,2,9,4
37354,66.36054878535964,1.0,20240701,2,14,14
37355,33.680032324392506,1.0,20240701,2,18,19
37356,37.890618241356755,1.0,20240701,2,19,14
37357,54.19099738835135,1.0,20240701,2,24,12
37358,211.0039431847283,4.0,20240701,3,5,12
37359,200.3746316234979,1.0,20240701,3,6,12
37360,367.3361604165552,1.0,20240701,3,8,9
37361,63.22205690854231,1.0,20240701,3,13,13
37362,98.83329808885289,1.0,20240701,3,14,17
37363,98.85877571748884,1.0,20240701,3,18,6
37364,62.8570470144464,1.0,20240701,3,18,18
37365,277.63860597354665,5.0,20240701,3,19,4
37366,93.24963420360868,1.0,20240701,3,21,8
37367,53.73761339516012,1.0,20240701,3,24,12
37368,324.2789080624744,2.0,20240701,4,1,15
37369,108.83136681567676,1.0,20240701,4,6,10
37370,101.283733704994,1.0,20240701,4,8,11
37371,326.9321221137639,2.0,20240701,4,19,1
37372,2383.5547129086153,10.0,20240701,5,4,1
37373,57.04506872337457,1.0,20240701,5,10,10
37374,130.56412013568348,1.0,20240701,5,11,5
37375,15.90005615852448,1.0,20240701,5,14,16
37376,14.989253981354008,1.0,20240701,5,16,16
37377,254.7255966169834,2.0,20240701,6,3,18
37378,180.92068157728073,1.0,20240701,6,4,20
37379,124.874885137981,1.0,20240701,6,5,6
37380,224.58343913711806,6.0,20240701,6,7,8
37381,826.8374667480649,3.0,20240701,6,10,1
37382,308.86010754008015,7.0,20240701,6,16,4
37383,134.1834563791124,1.0,20240701,6,17,2
37384,188.97679221489392,1.0,20240701,6,18,3
37385,1331.4381519607416,8.0,20240701,7,1,9
37386,153.74696523517144,1.0,20240701,7,5,10
37387,211.0006364137785,1.0,20240701,7,7,13
37388,409.86572859062414,2.0,20240701,7,8,5
37389,107.80696652737963,1.0,20240701,7,11,7
37390,56.10138018673105,1.0,20240701,7,15,13
37391,120.00448653013181,1.0,20240701,7,16,6
37392,38.38965252348892,1.0,20240701,7,16,15
37393,100.08137934032827,1.0,20240701,7,22,5
37394,18.94947833974916,1.0,20240701,7,24,20
37395,380.48686890227214,1.0,20240701,8,1,10
37396,420.6945445497094,1.0,20240701,8,3,18
37397,217.8236583632954,1.0,20240701,8,3,20
37398,1774.310067352663,47.0,20240701,8,8,1
37399,77.3600777915124,1.0,20240701,8,11,17
37400,94.58798851972986,1.0,20240701,8,12,17
37401,134.39292144174075,1.0,20240701,8,14,6
37402,112.46364516488536,1.0,20240701,8,14,8
37403,103.30780489117342,1.0,20240701,8,20,8
37404,2090.8983828552314,13.0,20240702,1,2,4
37405,31.163222738753426,1.0,20240702,1,10,16
37406,33.38951303843224,1.0,20240702,1,13,20
37407,39.08996794662249,1.0,20240702,1,18,10
37408,33.23178055628376,1.0,20240702,1,21,11
37409,430.0351736567455,10.0,20240702,2,1,11
37410,469.91553995507275,2.0,20240702,2,1,20
37411,410.6731341635522,2.0,20240702,2,2,15
37412,380.4785805379309,1.0,20240702,2,4,8
37413,183.3230687228599,1.0,20240702,2,6,5
37414,231.53905063300664,1.0,20240702,2,7,6
37415,37.58296724102237,1.0,20240702,2,12,19
37416,30.101772150798016,1.0,20240702,2,14,19
37417,43.70538485955472,1.0,20240702,2,15,14
37418,56.27763659454235,1.0,20240702,2,19,17
37419,500.8222195327601,5.0,20240702,2,20,1
37420,110.90247537246788,1.0,20240702,3,3,19
37421,182.1773711786658,1.0,20240702,3,4,20
37422,66.80378783980993,1.0,20240702,3,11,14
37423,211.65337209127566,1.0,20240702,3,14,2
37424,75.59090252093793,2.0,20240702,3,14,12
37425,53.156212699938564,1.0,20240702,3,15,10
37426,188.95883079949937,1.0,20240702,3,17,3
37427,37.97639038807669,1.0,20240702,3,19,20
37428,46.79927111539802,1.0,20240702,3,22,7
37429,37.25648303373773,1.0,20240702,3,23,12
37430,328.1634926703168,2.0,20240702,4,1,20
37431,78.53276717601366,1.0,20240702,4,5,20
37432,45.04875100324635,1.0,20240702,4,9,13
37433,15.1310468117938,1.0,20240702,4,9,19
37434,38.755430646139466,1.0,20240702,4,14,18
37435,11.106804598426878,1.0,20240702,4,16,19
37436,32.9651272561659,1.0,20240702,4,21,11
37437,26.50387935682677,1.0,20240702,4,21,17
37438,20.642741930625576,1.0,20240702,4,22,18
37439,46.322005275009595,1.0,20240702,4,23,9
37440,17.30758756618469,1.0,20240702,4,23,16
37441,16.221122240871036,1.0,20240702,4,24,17
37442,96.97848968896963,1.0,20240702,5,4,16
37443,125.58019698715606,1.0,20240702,5,4,20
37444,143.62463730999977,2.0,20240702,5,13,2
37445,48.11715182952727,1.0,20240702,5,14,18
37446,31.78943264137227,1.0,20240702,5,17,12
37447,444.16381814832863,2.0,20240702,5,18,1
37448,456.32008868255065,1.0,20240702,5,20,1
37449,26.234303415508077,1.0,20240702,5,20,14
37450,41.22198592481262,1.0,20240702,5,22,5
37451,34.73553263975127,1.0,20240702,5,22,10
37452,44.81255440804095,1.0,20240702,5,23,6
37453,9.433622011820821,1.0,20240702,5,24,7
37454,175.3867300663034,1.0,20240702,6,3,17
37455,151.44305740640587,1.0,20240702,6,7,5
37456,152.32455140925,1.0,20240702,6,10,8
37457,78.66618190792673,1.0,20240702,6,11,13
37458,38.153365979320334,1.0,20240702,6,12,11
37459,59.32040285154118,1.0,20240702,6,12,15
37460,83.4207782999051,1.0,20240702,6,13,2
37461,77.6807013310388,3.0,20240702,6,13,8
37462,16.92070544779262,1.0,20240702,6,17,17
37463,109.99800788471762,2.0,20240702,6,19,6
37464,30.13429376828174,1.0,20240702,6,19,20
37465,16.640520063433677,1.0,20240702,6,22,11
37466,42.21364741437868,1.0,20240702,6,23,12
37467,3597.0141372915987,13.0,20240702,7,1,3
37468,86.2888797179652,1.0,20240702,7,7,17
37469,334.58384935250695,2.0,20240702,7,11,4
37470,40.87629232777509,1.0,20240702,7,15,17
37471,23.846576542271816,1.0,20240702,7,15,19
37472,31.964169596623744,1.0,20240702,7,17,12
37473,31.85428877406258,1.0,20240702,7,17,18
37474,389.09923482056683,1.0,20240702,7,23,1
37475,40.22396423859538,1.0,20240702,7,24,6
37476,687.1349660035665,3.0,20240702,8,2,9
37477,241.97923162238476,1.0,20240702,8,5,6
37478,168.49622757892675,1.0,20240702,8,8,5
37479,121.64261707659914,1.0,20240702,8,8,13
37480,82.28031445193564,1.0,20240702,8,9,5
37481,278.39108025007374,2.0,20240702,8,13,3
37482,52.386782654065435,1.0,20240702,8,15,6
37483,203.35758634612523,1.0,20240702,8,21,4
37484,59.07940218120683,1.0,20240702,8,22,10
37485,69.90042703626918,1.0,20240702,8,24,2
37486,266.89701258819946,1.0,20240703,1,6,7
37487,133.91737178581323,1.0,20240703,1,6,17
37488,215.03548666298886,1.0,20240703,1,10,12
37489,217.33338159021469,2.0,20240703,1,10,13
37490,259.10426580258087,1.0,20240703,1,14,5
37491,147.42993752759617,1.0,20240703,1,15,7
37492,628.3030220770926,2.0,20240703,1,16,3
37493,45.324345491729986,1.0,20240703,1,21,19
37494,136.56325831716683,1.0,20240703,2,12,13
37495,123.97039583981044,1.0,20240703,2,12,14
37496,182.28027555213336,1.0,20240703,2,18,5
37497,30.35712145688498,1.0,20240703,2,18,16
37498,64.14165797586948,1.0,20240703,2,19,17
37499,133.54931971106004,1.0,20240703,2,22,9
37500,348.4654883286047,4.0,20240703,3,3,20
37501,320.6456322387387,5.0,20240703,3,4,14
37502,199.83039534270029,4.0,20240703,3,4,19
37503,835.2456779436155,4.0,20240703,3,7,2
37504,890.8665794691381,4.0,20240703,3,7,4
37505,65.8738751544525,1.0,20240703,3,8,19
37506,221.54921355781724,1.0,20240703,3,9,8
37507,104.61819366848745,1.0,20240703,3,10,11
37508,184.24589256275985,4.0,20240703,3,16,6
37509,115.37900855285915,1.0,20240703,3,23,6
37510,234.24087202956017,2.0,20240703,4,4,11
37511,196.834557610971,1.0,20240703,4,6,13
37512,194.52159557371348,1.0,20240703,4,10,5
37513,68.80638188959405,1.0,20240703,4,19,18
37514,310.10952293474855,1.0,20240703,4,21,2
37515,66.1596867161682,1.0,20240703,4,22,10
37516,1167.0753149917196,4.0,20240703,5,2,8
37517,274.86677739720307,1.0,20240703,5,3,19
37518,312.19662789508976,2.0,20240703,5,4,20
37519,99.41737743282934,1.0,20240703,5,7,11
37520,167.80854447411045,4.0,20240703,5,12,5
37521,54.70946750881203,1.0,20240703,5,12,15
37522,75.92196406889008,1.0,20240703,5,13,5
37523,130.13018846884725,1.0,20240703,5,13,6
37524,57.58634864075723,1.0,20240703,5,14,20
37525,47.29397326593404,1.0,20240703,5,18,20
37526,110.10814504083658,1.0,20240703,5,19,5
37527,45.065890868969085,1.0,20240703,5,20,15
37528,60.54370363677453,1.0,20240703,5,22,17
37529,3567.6267318158307,9.0,20240703,6,1,4
37530,927.9343475430658,16.0,20240703,6,1,7
37531,119.91744080067978,1.0,20240703,6,5,14
37532,243.49580329306045,1.0,20240703,6,7,8
37533,66.54474039925415,1.0,20240703,6,7,16
37534,52.04427628081576,1.0,20240703,6,7,19
37535,131.7608820069913,1.0,20240703,6,10,13
37536,124.11723965280771,4.0,20240703,6,12,18
37537,50.19167408899988,1.0,20240703,6,17,18
37538,34.769817802707635,1.0,20240703,6,22,15
37539,30.218212448930444,1.0,20240703,6,24,10
37540,111.99344329722717,1.0,20240703,7,9,17
37541,74.13602794305963,1.0,20240703,7,13,12
37542,87.73553030803181,2.0,20240703,7,14,10
37543,90.45694055604298,2.0,20240703,7,14,18
37544,91.54982914938108,2.0,20240703,7,17,8
37545,102.54240648245539,1.0,20240703,7,21,8
37546,60.726270951164615,1.0,20240703,7,22,17
37547,253.83234613244815,1.0,20240703,8,3,16
37548,623.0308055604017,14.0,20240704,1,1,17
37549,246.92933479277914,1.0,20240704,1,4,14
37550,22.511416132245714,1.0,20240704,1,24,10
37551,2659.7587566344832,11.0,20240704,2,2,3
37552,381.8330767368901,1.0,20240704,2,3,18
37553,3121.4599075534447,12.0,20240704,2,4,3
37554,262.1810825751595,2.0,20240704,2,7,8
37555,95.72643606189223,1.0,20240704,2,8,14
37556,63.187785107242625,1.0,20240704,2,11,14
37557,77.52661346649428,1.0,20240704,2,14,7
37558,39.09686919460291,1.0,20240704,2,21,20
37559,28.99038009973554,1.0,20240704,2,22,19
37560,33.071984239236805,1.0,20240704,2,23,10
37561,423.65545485584033,1.0,20240704,3,2,19
37562,165.8775842916186,1.0,20240704,3,3,15
37563,609.0839700678717,3.0,20240704,3,4,8
37564,411.87952787958346,1.0,20240704,3,12,4
37565,53.74336018289147,1.0,20240704,3,13,17
37566,45.088127794473344,1.0,20240704,3,14,10
37567,28.456510096604283,1.0,20240704,3,17,14
37568,100.14626124269739,1.0,20240704,3,19,5
37569,83.96834861878591,1.0,20240704,3,23,6
37570,141.12716897799743,1.0,20240704,3,24,4
37571,114.26815646289782,1.0,20240704,4,4,14
37572,123.91862736865188,1.0,20240704,4,7,18
37573,69.89761738714748,1.0,20240704,4,8,14
37574,121.17807233757597,1.0,20240704,4,12,5
37575,31.317132944841305,1.0,20240704,4,14,18
37576,15.431664568127559,1.0,20240704,4,19,11
37577,113.6020042802994,1.0,20240704,4,20,9
37578,53.334291699072104,1.0,20240704,4,23,8
37579,429.2516696202271,4.0,20240704,5,4,8
37580,28.185465325814317,1.0,20240704,5,11,16
37581,80.5947396358425,1.0,20240704,5,16,9
37582,160.6643060416751,1.0,20240704,5,20,4
37583,22.05784065014466,1.0,20240704,5,22,15
37584,40.30733515568173,1.0,20240704,5,23,13
37585,118.86218895149767,1.0,20240704,6,4,15
37586,281.8649549327932,3.0,20240704,6,14,1
37587,16.116577848702406,1.0,20240704,6,14,19
37588,41.6750005629958,1.0,20240704,6,17,5
37589,42.308031047963034,1.0,20240704,6,19,7
37590,79.10491801835643,1.0,20240704,6,21,6
37591,55.153646593707414,1.0,20240704,6,22,9
37592,22.829596188377387,1.0,20240704,6,22,20
37593,2119.096899768999,6.0,20240704,7,1,9
37594,164.83117042124346,1.0,20240704,7,4,20
37595,25.37421809291937,1.0,20240704,7,11,16
37596,148.3609938272881,1.0,20240704,7,13,2
37597,27.134477216161468,1.0,20240704,7,14,19
37598,221.5069554639907,1.0,20240704,7,16,3
37599,160.0277052146414,1.0,20240704,7,17,4
37600,189.6556136827221,1.0,20240704,7,23,4
37601,16.935925985054197,1.0,20240704,7,24,18
37602,176.8256062379356,1.0,20240704,8,11,5
37603,134.71931869076022,1.0,20240704,8,12,12
37604,45.64112584793273,1.0,20240704,8,12,19
37605,165.05945246459038,1.0,20240704,8,14,4
37606,26.236680298418293,1.0,20240704,8,15,11
37607,283.3365687971128,2.0,20240704,8,22,4
37608,80.92053193199843,1.0,20240704,8,22,6
37609,127.1332935849934,2.0,20240705,1,4,17
37610,220.87443827215515,1.0,20240705,1,6,6
37611,72.49582995578662,1.0,20240705,1,13,6
37612,47.682310721283095,1.0,20240705,1,14,7
37613,27.06285827648048,1.0,20240705,1,18,14
37614,24.702457087658978,1.0,20240705,1,23,19
37615,1264.8318247198733,16.0,20240705,2,1,8
37616,96.92183406568967,2.0,20240705,2,5,20
37617,177.34069485893514,1.0,20240705,2,6,5
37618,78.79633406032904,3.0,20240705,2,10,7
37619,25.25010601003455,1.0,20240705,2,13,20
37620,60.55300459546538,1.0,20240705,2,16,7
37621,40.86808506965286,1.0,20240705,2,17,18
37622,44.62934298438232,1.0,20240705,2,20,18
37623,28.919700440811305,1.0,20240705,2,24,6
37624,5643.966888611073,44.0,20240705,3,2,1
37625,155.5230165925049,1.0,20240705,3,5,6
37626,27.773594476835605,1.0,20240705,3,14,11
37627,19.462253654922296,1.0,20240705,3,21,16
37628,79.81373334478103,1.0,20240705,4,7,6
37629,87.70937176193098,1.0,20240705,4,14,4
37630,132.76130862571884,1.0,20240705,4,15,3
37631,28.18425623251735,1.0,20240705,4,18,10
37632,69.64484765906896,1.0,20240705,4,19,6
37633,14.890292502413804,1.0,20240705,4,20,10
37634,36.579127265305566,1.0,20240705,5,7,16
37635,65.53633654627495,1.0,20240705,5,11,6
37636,25.47125006978076,1.0,20240705,5,11,14
37637,30.88104571242801,1.0,20240705,5,19,12
37638,15.656158142318459,1.0,20240705,5,21,11
37639,195.46307014665106,1.0,20240705,6,4,12
37640,568.054322419531,2.0,20240705,6,7,1
37641,1020.1261102089522,3.0,20240705,6,8,1
37642,14.40980525394847,1.0,20240705,6,9,19
37643,38.39989391615624,1.0,20240705,6,10,7
37644,44.57227212095335,1.0,20240705,6,17,8
37645,68.8536430135012,1.0,20240705,6,18,9
37646,19.95217043665922,1.0,20240705,6,18,17
37647,37.90157763462162,1.0,20240705,6,20,12
37648,38.856503478584926,1.0,20240705,6,22,8
37649,8.190912666309542,1.0,20240705,6,24,10
37650,115.78491100002236,1.0,20240705,7,4,19
37651,146.7793394304034,1.0,20240705,7,5,7
37652,1257.680029990484,4.0,20240705,7,6,1
37653,289.30916139133836,1.0,20240705,7,13,3
37654,78.00229609172588,1.0,20240705,7,14,6
37655,51.52726266395027,1.0,20240705,7,16,6
37656,56.88258070541147,1.0,20240705,7,18,9
37657,255.35681717659932,1.0,20240705,7,21,3
37658,2323.9246980680837,7.0,20240705,8,2,3
37659,50.85521123924206,1.0,20240705,8,6,15
37660,65.00911559539836,1.0,20240705,8,9,8
37661,68.97292982709229,1.0,20240705,8,13,5
37662,179.13811227251932,1.0,20240705,8,19,4
37663,678.4978939483116,3.0,20240706,1,2,6
37664,1064.5460844055626,6.0,20240706,1,4,3
37665,51.63194233104287,1.0,20240706,1,5,15
37666,149.19077181360973,1.0,20240706,1,7,8
37667,42.976226308703964,1.0,20240706,1,12,11
37668,56.00079228759706,1.0,20240706,1,12,15
37669,28.456202976187384,1.0,20240706,1,12,16
37670,44.53597559987307,1.0,20240706,1,13,8
37671,124.99844718240075,2.0,20240706,1,19,4
37672,47.59873722590698,1.0,20240706,1,20,6
37673,41.37210059875528,1.0,20240706,1,20,17
37674,22.95132420009441,1.0,20240706,1,21,16
37675,218.52252304511882,1.0,20240706,2,4,13
37676,105.18834538899692,1.0,20240706,2,5,17
37677,35.05706920015719,1.0,20240706,2,9,11
37678,47.337882961480105,1.0,20240706,2,13,7
37679,558.3263747512233,4.0,20240706,2,16,1
37680,19.250690708488005,1.0,20240706,2,16,16
37681,32.02201434594533,1.0,20240706,2,16,19
