QuestsKey,Bounty,DaysOnQuest,DateKey,GuildHallKey,QuestTypeKey,AdventurerKey
22188,166.18743632901743,1.0,20250826,1,3,7
22189,370.3598663157914,5.0,20250826,1,4,4
22190,89.4369718036584,1.0,20250826,1,5,14
22191,37.752278331653415,1.0,20250826,1,5,21
22192,17.87429616725696,1.0,20250826,1,6,16
22193,296.09804207439623,6.0,20250826,1,7,5
22194,212.14511725628458,1.0,20250826,1,8,8
22195,73.37313937482362,1.0,20250826,2,1,21
22196,279.3787836871991,3.0,20250826,2,2,4
22197,121.02719297172736,1.0,20250826,2,3,10
22198,44.9606329730284,1.0,20250826,2,4,23
22199,271.0407096520012,1.0,20250826,2,5,3
22200,135.8266063946269,1.0,20250826,2,6,1
22201,45.04059383119745,1.0,20250826,2,6,11
22202,73.11224389265219,1.0,20250826,2,7,16
22203,38.945011775531455,1.0,20250826,3,2,19
22204,28.902571928499967,1.0,20250826,3,3,24
22205,35.211291090662556,1.0,20250826,3,5,21
22206,161.486335677601,1.0,20250826,3,7,10
22207,61.317221535590754,1.0,20250826,3,7,17
22208,50.94187068422264,1.0,20250826,3,8,20
22209,160.33198203158307,1.0,20250826,4,1,14
22210,64.337808340308,1.0,20250826,4,1,24
22211,32.07714146093524,1.0,20250826,4,3,21
22212,31.353182107092074,1.0,20250826,4,3,23
22213,116.89704508728214,1.0,20250826,4,4,12
22214,41.54447237764158,1.0,20250826,4,6,11
22215,74.8541898836147,1.0,20250826,5,2,12
22216,67.28187451222546,1.0,20250826,5,2,13
22217,26.555478908172105,1.0,20250826,5,2,23
22218,445.204680227367,2.0,20250826,5,4,2
22219,40.91547709885785,1.0,20250826,5,8,20
22220,380.94941339902243,7.0,20250826,6,1,4
22221,52.759343007317895,1.0,20250826,6,1,21
22222,76.65415691664151,1.0,20250826,6,2,12
22223,68.89975530461052,1.0,20250826,6,2,13
22224,38.32379368917765,1.0,20250826,6,2,16
22225,26.448910718945083,1.0,20250826,6,2,24
22226,68.61012288042926,1.0,20250826,6,5,14
22227,94.59476874599173,1.0,20250827,1,1,15
22228,53.06103646004225,1.0,20250827,1,1,18
22229,53.10911823378762,1.0,20250827,1,2,14
22230,30.52014987299494,1.0,20250827,1,4,20
22231,30.836480717681766,1.0,20250827,1,5,17
22232,26.86693201408261,1.0,20250827,1,5,19
22233,989.5698243825492,4.0,20250827,1,7,1
22234,38.38380430333156,1.0,20250827,1,7,18
22235,102.5983857024615,1.0,20250827,1,8,10
22236,77.81280179992893,1.0,20250827,2,2,11
22237,32.94463714742119,1.0,20250827,2,2,16
22238,95.6164242597738,1.0,20250827,2,3,8
22239,63.26817440449221,1.0,20250827,2,4,15
22240,55.39758743468768,1.0,20250827,2,5,15
22241,1138.0409907906817,3.0,20250827,2,7,1
22242,503.88729623077546,1.0,20250827,3,1,4
22243,45.40629804639453,1.0,20250827,3,1,20
22244,20.61168342029699,1.0,20250827,3,6,12
22245,28.682556069638736,1.0,20250827,3,7,21
22246,185.0399045856167,2.0,20250827,3,8,3
22247,140.1855894481592,1.0,20250827,3,8,7
22248,213.27760545221884,1.0,20250827,4,1,7
22249,227.2502721869812,2.0,20250827,4,1,8
22250,40.88939825621575,1.0,20250827,4,1,23
22251,25.634217754007135,1.0,20250827,4,4,23
22252,25.67980728232479,1.0,20250827,4,6,11
22253,98.45643130692653,1.0,20250827,4,7,11
22254,29.5789672696929,1.0,20250827,4,7,23
22255,103.54221466770981,2.0,20250827,4,8,9
22256,103.67071051939018,1.0,20250827,5,4,6
22257,71.25626169643193,1.0,20250827,5,4,9
22258,41.41399366601734,1.0,20250827,5,5,14
22259,22.86735376756343,1.0,20250827,5,7,22
22260,71.85262671217883,1.0,20250827,5,8,11
22261,332.7423037876336,3.0,20250827,6,2,1
22262,71.15143808380064,1.0,20250827,6,4,10
22263,32.49607459207602,1.0,20250827,6,7,16
22264,115.30169708631169,1.0,20250827,6,8,7
22265,46.286388209962226,1.0,20250828,1,1,22
22266,28.573489430764383,1.0,20250828,1,4,23
22267,89.094975535943,1.0,20250828,1,8,12
22268,80.08204982245454,1.0,20250828,1,8,13
22269,215.65839729820829,1.0,20250828,2,1,9
22270,64.96734201998581,1.0,20250828,2,2,13
22271,915.9111914622654,5.0,20250828,2,4,1
22272,203.12454264439032,1.0,20250828,2,4,7
22273,23.24484561408954,1.0,20250828,2,6,13
22274,10.748980811195302,1.0,20250828,2,6,20
22275,1979.1012706646693,12.0,20250828,3,1,1
22276,27.239510251821084,1.0,20250828,3,3,17
22277,20.148472729624082,1.0,20250828,3,3,23
22278,85.20734567040623,1.0,20250828,3,5,9
22279,77.67275246513756,1.0,20250828,3,5,11
22280,23.69774245113684,1.0,20250828,3,5,22
22281,8.20590917480186,1.0,20250828,3,6,21
22282,211.7198422533577,1.0,20250828,3,7,3
22283,53.84367177975011,1.0,20250828,4,2,15
22284,110.88067436902183,1.0,20250828,4,3,7
22285,171.21044984937438,1.0,20250828,4,4,5
22286,33.12010353521344,1.0,20250828,4,4,19
22287,28.76704734221221,1.0,20250828,4,4,21
22288,147.64736213530261,1.0,20250828,4,7,8
22289,31.555731129983176,1.0,20250828,4,7,24
22290,70.8082047743285,1.0,20250828,4,8,15
22291,22.80602631681817,1.0,20250828,5,3,16
22292,54.23238935604106,1.0,20250828,5,4,13
22293,62.57799965317137,1.0,20250828,5,7,13
22294,24.69890682970551,1.0,20250828,5,7,23
22295,24.0221451945585,1.0,20250828,5,7,24
22296,19.415967015511793,1.0,20250828,6,3,20
22297,161.92591354254975,1.0,20250828,6,4,4
22298,78.04496078742064,1.0,20250828,6,4,10
22299,116.86620847354229,1.0,20250828,6,5,5
22300,101.96295301138404,1.0,20250828,6,5,6
22301,8.424186672074539,1.0,20250828,6,6,18
22302,164.48390382730554,1.0,20250829,1,1,11
22303,119.77061403534488,1.0,20250829,1,1,14
22304,50.55642499772583,1.0,20250829,1,1,21
22305,48.061395567910445,1.0,20250829,1,1,24
22306,138.43731813621645,1.0,20250829,1,2,6
22307,161.5869219408965,1.0,20250829,1,4,7
22308,70.52547913180372,1.0,20250829,1,4,15
22309,36.30228585176077,1.0,20250829,1,7,22
22310,274.9829025724038,3.0,20250829,2,1,7
22311,133.5718987936775,1.0,20250829,2,1,13
22312,93.16278899327472,1.0,20250829,2,4,12
22313,29.607387504876357,1.0,20250829,2,5,21
22314,1050.0601887426583,4.0,20250829,2,7,1
22315,135.78566332142154,1.0,20250829,2,7,10
22316,258.32628219626673,3.0,20250829,3,1,6
22317,459.718384496451,3.0,20250829,3,2,1
22318,369.61119108858964,1.0,20250829,3,3,1
22319,34.03461850400031,1.0,20250829,3,4,19
22320,29.561365372476917,1.0,20250829,3,4,21
22321,22.032562319408523,1.0,20250829,3,6,13
22322,137.06995543015555,1.0,20250829,4,1,12
22323,116.6944459949195,1.0,20250829,4,2,8
22324,93.63497741408501,1.0,20250829,4,2,9
22325,72.28208344135707,1.0,20250829,4,2,12
22326,30.20501930567254,1.0,20250829,4,2,19
22327,111.31637864377035,1.0,20250829,4,4,9
22328,31.189160070280284,1.0,20250829,4,4,21
22329,34.08616770086262,1.0,20250829,4,5,18
22330,10.80713768950195,1.0,20250829,4,6,19
22331,134.3998508077336,3.0,20250829,5,2,3
22332,19.521007402295314,1.0,20250829,5,2,23
22333,44.45362671598059,1.0,20250829,5,3,13
22334,42.52567425303776,1.0,20250829,5,3,14
22335,159.7790173646096,3.0,20250829,5,4,3
22336,31.78449342853292,1.0,20250829,5,6,8
22337,75.48281700980897,1.0,20250829,5,7,12
22338,67.84690916807227,1.0,20250829,5,7,13
22339,66.54001681665002,1.0,20250829,6,2,11
22340,180.35354207733658,1.0,20250829,6,3,1
22341,25.320810862506505,1.0,20250829,6,3,16
22342,22.943825638318984,1.0,20250829,6,3,18
22343,27.84372581591926,1.0,20250829,6,4,20
22344,143.26657920047316,1.0,20250829,6,5,3
22345,21.132345082609405,1.0,20250829,6,5,22
22346,52.836659803679794,1.0,20250829,6,6,4
22347,2523.2293524412567,16.0,20250830,1,1,2
22348,156.8217371827216,1.0,20250830,1,4,11
22349,97.6230440003517,1.0,20250830,1,6,3
22350,14.399756491312809,1.0,20250830,1,6,22
22351,61.060126470413174,1.0,20250830,1,8,20
22352,50.68823733353116,1.0,20250830,1,8,24
22353,606.0048925768148,5.0,20250830,2,1,6
22354,291.01089745147596,1.0,20250830,2,1,10
22355,44.694998003325594,1.0,20250830,2,5,22
22356,74.06276664432006,1.0,20250830,2,7,18
22357,71.00107917619789,1.0,20250830,2,8,18
22358,68.1724130128578,1.0,20250830,3,1,24
22359,84.14675547016589,1.0,20250830,3,2,15
22360,32.31157177551016,1.0,20250830,3,3,24
22361,60.18330994291168,1.0,20250830,3,6,8
22362,13.430554124336124,1.0,20250830,3,6,22
22363,110.65888516666287,1.0,20250830,3,8,15
22364,246.1585267538532,1.0,20250830,4,1,11
22365,98.80187702230735,1.0,20250830,4,3,12
22366,35.860575357523025,1.0,20250830,4,3,21
22367,19.663848382325288,1.0,20250830,4,6,16
22368,72.32413552497108,1.0,20250830,4,7,17
22369,68.31389867101285,1.0,20250830,4,7,18
22370,256.1939338549903,6.0,20250830,5,1,8
22371,34.782460293370285,1.0,20250830,5,2,20
22372,30.37314519747616,1.0,20250830,5,2,21
22373,121.42783739581768,2.0,20250830,5,3,8
22374,39.04133388370329,1.0,20250830,5,8,23
22375,51.05370060575754,1.0,20250830,6,8,18
22376,27.39547891315813,1.0,20250831,1,2,19
22377,50.66609660575545,1.0,20250831,1,3,14
22378,80.58534247164243,1.0,20250831,1,5,11
22379,24.586365625278727,1.0,20250831,1,5,22
22380,9.749550610097591,1.0,20250831,1,6,20
22381,108.89999403431528,1.0,20250831,1,8,10
22382,245.42762489238996,1.0,20250831,2,1,7
22383,153.54471984436162,1.0,20250831,2,3,3
22384,135.79611350722303,2.0,20250831,2,3,5
22385,85.97355583885411,1.0,20250831,2,5,11
22386,40.09328372658235,1.0,20250831,2,7,19
22387,400.0489443415327,4.0,20250831,3,1,5
22388,61.14616512181332,1.0,20250831,3,2,12
22389,21.877656126257012,1.0,20250831,3,6,12
22390,34.86387946103627,1.0,20250831,3,7,20
22391,659.4317390510574,2.0,20250831,3,8,2
22392,73.24161995642714,1.0,20250831,4,3,10
22393,658.8802956710006,10.0,20250831,4,4,1
22394,86.99261192308225,1.0,20250831,4,5,9
22395,9.594063121780602,1.0,20250831,4,6,20
22396,1552.86555215463,7.0,20250831,5,1,1
22397,67.36989218457494,1.0,20250831,5,7,12
22398,24.45219836226074,1.0,20250831,5,7,21
22399,425.1135720156257,2.0,20250831,5,8,1
22400,120.46521521871594,1.0,20250831,6,1,10
22401,39.85305488727743,1.0,20250831,6,1,19
22402,22.783611090481536,1.0,20250831,6,2,18
22403,83.64406676848962,1.0,20250831,6,3,7
22404,84.5176833686333,1.0,20250831,6,5,8
22405,21.87643324457301,1.0,20250831,6,5,19
22406,21.759587078810572,1.0,20250831,6,5,20
22407,250.1389057167115,1.0,20250901,1,1,8
22408,192.81946666776338,1.0,20250901,1,1,9
22409,386.89968532845216,1.0,20250901,1,2,1
22410,110.39010019195784,1.0,20250901,1,3,7
22411,148.71610000299992,1.0,20250901,1,4,6
22412,78.9073573837561,1.0,20250901,1,4,12
22413,32.79745075971612,1.0,20250901,1,4,20
22414,8.555895929872795,1.0,20250901,1,6,22
22415,67.98901195844105,1.0,20250901,2,4,15
22416,42.08808003649838,1.0,20250901,2,4,16
22417,696.4742091636031,3.0,20250901,2,5,1
22418,93.10658122972414,1.0,20250901,2,5,10
22419,63.380820775539746,1.0,20250901,2,5,14
22420,8.988246280873044,1.0,20250901,2,6,23
22421,175.507135254258,2.0,20250901,2,8,6
22422,23.126980827264365,1.0,20250901,3,3,20
22423,7.857871339729001,1.0,20250901,3,6,23
22424,29.54855832785268,1.0,20250901,3,8,21
22425,28.09029614574773,1.0,20250901,3,8,24
22426,27.293734884079484,1.0,20250901,4,2,19
22427,27.147953886103853,1.0,20250901,4,2,20
22428,27.546948427497636,1.0,20250901,4,4,23
22429,33.45012050950945,1.0,20250901,5,1,23
22430,41.80102766735726,1.0,20250901,5,5,15
22431,38.429670340575115,1.0,20250901,5,6,5
22432,84.70409705601125,1.0,20250901,5,8,9
22433,1647.0370063888645,7.0,20250901,6,1,1
22434,816.7443223241073,5.0,20250901,6,1,2
22435,35.04542394594219,1.0,20250901,6,1,21
22436,21.27727987558842,1.0,20250901,6,2,19
22437,17.56870416155939,1.0,20250901,6,2,24
22438,6.612280607260027,1.0,20250901,6,6,21
22439,90.4813341352515,1.0,20250901,6,7,9
22440,108.10258785255594,1.0,20250901,6,8,8
22441,30.334551107254278,1.0,20250901,6,8,18
22442,56.369485722011305,1.0,20250902,1,2,12
22443,81.79459844214709,1.0,20250902,1,3,8
22444,158.38048537143305,1.0,20250902,1,4,5
22445,503.1727768980271,2.0,20250902,1,5,1
22446,25.5779107311624,1.0,20250902,1,8,24
22447,54.69652081084119,1.0,20250902,2,1,17
22448,28.84350891334247,1.0,20250902,2,2,17
22449,21.82754860668631,1.0,20250902,2,2,21
22450,1227.7765408588593,4.0,20250902,2,7,1
22451,29.721737187050525,1.0,20250902,2,7,22
22452,149.05354528120768,1.0,20250902,2,8,6
22453,68.0029572834788,1.0,20250902,2,8,14
22454,117.7317426040642,1.0,20250902,3,1,11
22455,99.69984095570668,1.0,20250902,3,1,12
22456,97.33803457505314,1.0,20250902,3,1,14
22457,99.08852067812067,1.0,20250902,3,2,6
22458,89.06034482405114,1.0,20250902,3,3,6
22459,238.71436770687527,1.0,20250902,3,4,2
22460,118.22148274740326,1.0,20250902,3,5,5
22461,54.72797308339704,1.0,20250902,3,5,12
22462,217.79680875083997,2.0,20250902,3,7,2
22463,176.15758059477324,2.0,20250902,3,7,3
22464,43.72161998709436,1.0,20250902,4,1,20
22465,20.13326008890235,1.0,20250902,4,2,21
22466,53.25929369841569,1.0,20250902,4,4,15
22467,46.63381561327624,1.0,20250902,4,5,15
22468,52.0132033198134,1.0,20250902,4,6,4
22469,27.414689384660697,1.0,20250902,4,7,22
22470,906.0429851894089,2.0,20250902,4,8,1
22471,117.76886403741133,1.0,20250902,4,8,8
22472,7.553703535200898,1.0,20250902,5,6,16
22473,23.205608322774722,1.0,20250902,5,8,19
22474,56.017359236012645,1.0,20250902,6,2,9
22475,71.91984972609832,1.0,20250902,6,3,7
22476,97.2363682065661,1.0,20250902,6,5,5
22477,45.01338689268909,1.0,20250902,6,5,12
22478,109.76696103838607,1.0,20250902,6,7,7
22479,26.873243477182232,1.0,20250902,6,7,18
22480,56.867495117302205,1.0,20250902,6,8,12
22481,23.763617567511332,1.0,20250902,6,8,19
22482,141.61166868998484,1.0,20250903,1,3,11
22483,50.11276769183687,1.0,20250903,1,3,19
22484,41.37823986161604,1.0,20250903,1,3,24
22485,205.47893842957825,1.0,20250903,1,4,9
22486,142.57449220768714,2.0,20250903,1,4,13
22487,71.85895079777752,1.0,20250903,1,4,18
22488,1606.1570139761727,5.0,20250903,1,5,1
22489,38.555192021346514,1.0,20250903,1,6,15
22490,164.5147232099574,1.0,20250903,1,7,13
22491,63.15313032528226,1.0,20250903,1,7,24
22492,218.0076564674022,1.0,20250903,2,1,15
22493,134.9559793511649,1.0,20250903,2,1,16
22494,206.55147066647433,1.0,20250903,2,3,8
22495,60.035305132518594,1.0,20250903,2,4,23
22496,230.58483595998197,2.0,20250903,2,7,11
22497,167.90267465418484,1.0,20250903,2,7,14
22498,212.11494419048634,1.0,20250903,3,1,13
22499,368.764091235674,6.0,20250903,3,7,5
22500,71.3362116187387,1.0,20250903,3,7,19
22501,118.01544480228577,1.0,20250903,4,2,13
22502,47.30360789126006,1.0,20250903,4,2,22
22503,131.01141698954686,1.0,20250903,4,6,2
22504,123.1142814710869,1.0,20250903,4,6,4
22505,81.59466860856789,1.0,20250903,4,7,18
22506,32.365985423696316,1.0,20250903,5,3,22
22507,311.4091489530672,6.0,20250903,5,4,4
22508,84.02902516007003,1.0,20250903,5,5,15
22509,57.73531126806988,1.0,20250903,5,6,8
22510,170.2733903893652,1.0,20250903,5,8,9
22511,45.35356337713202,1.0,20250903,5,8,24
22512,38.44319725810186,1.0,20250903,6,3,19
22513,47.44047534854887,1.0,20250903,6,6,9
22514,15.221735586031391,1.0,20250903,6,6,20
22515,66.56077391253045,1.0,20250904,1,2,24
22516,173.38331862811572,3.0,20250904,1,3,12
22517,81.3589371588329,1.0,20250904,1,4,23
22518,324.1845519453245,2.0,20250904,1,5,8
22519,264.6245793482548,4.0,20250904,1,7,12
22520,533.623835242622,2.0,20250904,2,1,9
22521,252.97682156868896,1.0,20250904,2,5,11
22522,93.6363242889119,1.0,20250904,3,5,16
22523,66.44305586057293,1.0,20250904,3,5,23
22524,168.7083672717251,1.0,20250904,3,6,4
22525,291.4526918589176,2.0,20250904,3,7,11
22526,577.9211208111928,3.0,20250904,3,8,3
22527,381.99133102861424,2.0,20250904,3,8,8
22528,118.2951024546582,1.0,20250904,3,8,16
22529,172.65177723602235,1.0,20250904,4,1,17
22530,146.71781896632396,3.0,20250904,4,6,5
22531,87.9839128518125,1.0,20250904,4,6,9
22532,33.95694461609987,1.0,20250904,4,6,16
22533,28.38208391427287,1.0,20250904,4,6,19
22534,223.91033103961402,3.0,20250904,4,7,14
22535,53.98603288994574,1.0,20250904,5,3,20
22536,99.5559056774248,1.0,20250904,6,1,23
22537,53.315658949732345,1.0,20250904,6,2,22
22538,461.0609514885031,8.0,20250904,6,4,4
22539,129.3253152071304,3.0,20250904,6,6,3
22540,52.94792702664753,1.0,20250904,6,6,12
22541,314.18528047881784,2.0,20250904,6,8,8
22542,245.8186386490813,1.0,20250904,6,8,10
22543,216.68898981516065,2.0,20250905,1,2,6
22544,233.98951230857276,4.0,20250905,1,4,5
22545,39.42189457563694,1.0,20250905,1,5,20
22546,119.8222057979954,1.0,20250905,1,8,12
22547,66.41194878112461,1.0,20250905,2,1,22
22548,99.36745469292806,1.0,20250905,2,4,14
22549,12.338626520519595,1.0,20250905,2,6,23
22550,325.6984630153005,1.0,20250905,2,7,3
22551,343.77928443556334,1.0,20250905,2,7,5
22552,114.65872367317918,1.0,20250905,2,7,14
22553,1408.25281687683,5.0,20250905,2,8,1
22554,80.5696672006012,1.0,20250905,3,1,16
22555,166.72248493467745,1.0,20250905,3,5,6
22556,454.6154411279072,1.0,20250905,3,7,5
22557,55.873885792589164,1.0,20250905,3,8,16
22558,274.4969366349636,2.0,20250905,4,1,8
22559,48.28901357792797,1.0,20250905,4,4,18
22560,38.688276708136634,1.0,20250905,4,4,21
22561,38.40296124805022,1.0,20250905,4,4,22
22562,110.21278648791349,1.0,20250905,4,5,11
22563,11.643672808267915,1.0,20250905,4,6,21
22564,231.80924572435853,1.0,20250905,4,7,6
22565,58.637105584248516,1.0,20250905,5,1,18
22566,25.635948584073855,1.0,20250905,5,3,19
22567,65.53499421479495,1.0,20250905,5,4,15
22568,33.90855818259183,1.0,20250905,5,4,19
22569,34.07701952921689,1.0,20250905,5,5,17
22570,25.597868467031727,1.0,20250905,5,5,22
22571,64.00169326237845,1.0,20250905,5,6,4
22572,8.798504538162945,1.0,20250905,5,6,22
22573,39.12661358619282,1.0,20250905,5,7,19
22574,33.73348359438694,1.0,20250905,5,7,22
22575,113.97171753289818,2.0,20250905,6,1,14
22576,66.26800513860273,1.0,20250905,6,1,16
22577,112.84414494320838,1.0,20250905,6,2,8
22578,22.633823232040527,1.0,20250905,6,3,22
22579,71.45069259101624,1.0,20250905,6,4,14
22580,67.11086898252196,1.0,20250905,6,4,15
22581,9.07701661841106,1.0,20250905,6,6,21
22582,154.79713806072044,1.0,20250905,6,7,8
22583,179.41678101212673,1.0,20250906,1,1,11
22584,801.4923644496026,3.0,20250906,1,2,1
22585,28.866207616417938,1.0,20250906,1,2,22
22586,28.424338587846652,1.0,20250906,1,2,23
22587,670.9133463554463,4.0,20250906,1,3,1
22588,58.160183652899484,1.0,20250906,1,3,15
22589,32.86588890025899,1.0,20250906,1,4,24
22590,74.96539268031434,1.0,20250906,1,5,13
22591,194.97270634893655,1.0,20250906,1,8,7
22592,105.36618596848304,1.0,20250906,1,8,12
22593,659.1871414500393,2.0,20250906,2,2,1
22594,208.78330194367905,1.0,20250906,2,2,3
22595,187.65355196905037,1.0,20250906,2,3,3
22596,24.700465739941375,1.0,20250906,2,6,15
22597,10.850025735200377,1.0,20250906,2,6,23
22598,48.737995597932205,1.0,20250906,2,7,20
22599,60.37179982582981,1.0,20250906,3,3,13
22600,71.75042607583795,1.0,20250906,3,4,15
22601,40.24696105824482,1.0,20250906,3,4,18
22602,36.926205024161355,1.0,20250906,3,4,20
22603,241.38009378677572,4.0,20250906,4,1,8
22604,35.718344708816154,1.0,20250906,4,2,18
22605,60.9336681779302,1.0,20250906,4,3,14
22606,440.96024167768417,3.0,20250906,4,5,1
22607,33.312021760166225,1.0,20250906,4,6,11
22608,134.31566951363425,1.0,20250906,4,8,9
22609,40.37880772649222,1.0,20250906,5,1,23
22610,24.439138487314025,1.0,20250906,5,3,18
22611,174.28475554019536,1.0,20250906,5,4,3
22612,134.9638331620785,1.0,20250906,5,5,5
22613,177.85856887546078,1.0,20250906,5,7,5
22614,66.49670908419863,1.0,20250906,5,7,15
22615,29.20961136789479,1.0,20250906,5,7,23
22616,218.87860102724994,5.0,20250906,6,2,1
22617,118.39204526574298,1.0,20250906,6,5,7
22618,9.189745363997048,1.0,20250906,6,6,19
22619,33.59657150442658,1.0,20250906,6,8,20
22620,602.2585790743871,3.0,20250907,1,1,3
22621,61.31748252850863,1.0,20250907,1,5,18
22622,160.3255235473627,1.0,20250907,1,7,13
22623,62.84440831632871,1.0,20250907,2,2,18
22624,124.68283332728305,1.0,20250907,2,3,12
22625,213.6358055035059,1.0,20250907,2,4,9
22626,60.34212477850879,1.0,20250907,2,5,19
22627,64.29610287838003,1.0,20250907,2,6,9
22628,62.693959836249675,1.0,20250907,2,6,10
22629,1473.3478954947525,11.0,20250907,2,8,2
22630,109.00779459362383,1.0,20250907,3,2,13
22631,54.49659836546617,1.0,20250907,3,3,16
22632,100.8530355086718,1.0,20250907,4,1,20
22633,931.1554959695657,4.0,20250907,4,2,1
22634,63.97165070639275,1.0,20250907,4,2,16
22635,301.39482488358715,1.0,20250907,4,3,4
22636,39.66161091843732,1.0,20250907,5,3,18
22637,42.14416107821731,1.0,20250907,5,5,20
22638,157.787036484475,1.0,20250907,5,7,11
22639,55.83681893785287,1.0,20250907,5,7,19
22640,94.56976377844781,1.0,20250907,6,1,16
22641,45.18860338679764,1.0,20250907,6,2,18
22642,144.73996545341546,1.0,20250907,6,3,8
22643,51.91193322835351,1.0,20250907,6,5,16
22644,220.90794417854693,1.0,20250907,6,7,8
22645,68.41078780317025,1.0,20250907,6,7,16
22646,131.17673832871293,2.0,20250907,6,8,12
22647,590.9385381942527,9.0,20250908,1,1,6
22648,168.96946412020668,2.0,20250908,1,2,3
22649,31.339686606828163,1.0,20250908,1,2,18
22650,60.45605353165572,1.0,20250908,1,6,3
22651,32.06362774721604,1.0,20250908,1,6,9
22652,22.247805440956984,1.0,20250908,1,6,13
22653,12.37479439493952,1.0,20250908,1,6,16
22654,671.1526731711258,2.0,20250908,2,1,2
22655,49.65146980571396,1.0,20250908,2,1,23
22656,421.92948486143854,3.0,20250908,2,2,1
22657,31.8154954266287,1.0,20250908,2,3,17
22658,48.863728631844594,1.0,20250908,2,6,7
22659,13.202215741430326,1.0,20250908,2,6,16
22660,12.665117692154743,1.0,20250908,2,6,17
22661,42.307253113400854,1.0,20250908,2,7,19
22662,87.23953857568927,1.0,20250908,2,8,13
22663,109.97804715519831,1.0,20250908,3,1,13
22664,61.17258284707479,1.0,20250908,3,1,16
22665,27.814332391424156,1.0,20250908,3,3,17
22666,416.92539873021593,5.0,20250908,3,4,1
22667,61.95063793132114,1.0,20250908,3,4,15
22668,27.63571925100296,1.0,20250908,3,4,22
22669,67.16436822696328,1.0,20250908,3,5,12
22670,448.8072753176534,2.0,20250908,4,1,3
22671,61.189032215720786,1.0,20250908,4,2,13
22672,28.295293677654108,1.0,20250908,4,2,20
22673,95.56782062493286,1.0,20250908,4,4,11
22674,32.102520389328134,1.0,20250908,4,5,18
22675,12.177439073052629,1.0,20250908,4,6,16
22676,8.84046768785321,1.0,20250908,4,6,21
22677,72.3024358891155,1.0,20250908,4,8,15
22678,274.06745294277823,1.0,20250908,5,1,2
22679,61.19617297837273,1.0,20250908,5,2,11
22680,16.905897917160548,1.0,20250908,5,3,21
22681,29.54889893975846,1.0,20250908,5,4,17
22682,7.748277733235107,1.0,20250908,5,6,19
22683,89.79611611432168,1.0,20250908,5,7,10
22684,110.02556229740271,1.0,20250908,5,8,8
22685,130.36584114850564,1.0,20250908,6,1,9
22686,35.70215134063081,1.0,20250908,6,1,23
22687,133.0229205410635,2.0,20250908,6,3,2
22688,55.24223759934053,1.0,20250908,6,5,12
22689,25.026047696900072,1.0,20250908,6,5,18
22690,30.258767911032564,1.0,20250908,6,7,20
22691,670.9129546276984,2.0,20250908,6,8,1
22692,259.6433703100828,1.0,20250909,1,1,10
22693,284.07768328273096,4.0,20250909,1,2,4
22694,717.6752918051105,7.0,20250909,1,5,1
22695,295.70837542615885,1.0,20250909,1,5,4
22696,62.613534587291305,1.0,20250909,1,6,8
22697,240.06041397439276,4.0,20250909,1,7,8
22698,175.59014318093242,1.0,20250909,1,7,11
22699,55.4652722867051,1.0,20250909,2,2,17
22700,111.03485235474662,1.0,20250909,2,4,15
22701,17.290437618723093,1.0,20250909,2,6,19
22702,248.35617935431296,1.0,20250909,3,1,9
22703,154.83884372446204,1.0,20250909,3,1,15
22704,371.7757833404173,1.0,20250909,3,4,5
22705,257.04964263438785,1.0,20250909,3,5,3
22706,50.47514870170694,1.0,20250909,3,5,17
22707,43.977534303772515,1.0,20250909,3,5,19
22708,107.37847345176316,1.0,20250909,3,8,15
22709,63.76759160963338,1.0,20250909,3,8,17
22710,73.41736107219175,1.0,20250909,4,1,21
22711,279.5471641616965,1.0,20250909,4,2,4
22712,197.38205349326296,3.0,20250909,4,2,7
22713,44.33612086199421,1.0,20250909,4,2,20
22714,39.84911859726535,1.0,20250909,4,3,20
22715,102.41615316830395,1.0,20250909,4,4,15
22716,45.067739616789524,1.0,20250909,4,6,11
22717,531.2578553664956,4.0,20250909,4,8,2
22718,25.18266858672756,1.0,20250909,5,3,24
22719,96.53606732268183,1.0,20250909,5,4,12
22720,84.5269407635927,1.0,20250909,5,5,12
22721,35.13320265030284,1.0,20250909,5,5,20
22722,95.98415079666125,1.0,20250909,5,8,13
22723,55.94198508430714,1.0,20250909,6,1,23
22724,105.03565288007555,2.0,20250909,6,2,10
22725,124.86988121316428,1.0,20250909,6,4,10
22726,45.69678130560032,1.0,20250909,6,8,19
22727,294.34970047040196,1.0,20250910,1,1,8
22728,52.7859849073437,1.0,20250910,1,1,24
22729,101.90217171104379,1.0,20250910,1,2,10
22730,156.63290631181707,1.0,20250910,1,3,5
22731,26.317705696027616,1.0,20250910,1,3,21
22732,113.25437992354118,1.0,20250910,1,4,11
22733,95.90823524873609,1.0,20250910,1,4,12
22734,155.3939150419799,1.0,20250910,1,5,7
22735,108.78497001067062,1.0,20250910,1,5,9
22736,67.82250804004407,1.0,20250910,1,5,15
22737,178.66453853314596,2.0,20250910,1,7,8
22738,53.07793571322324,1.0,20250910,1,7,17
22739,402.2751964331654,1.0,20250910,1,8,2
22740,38.222689513782846,1.0,20250910,1,8,22
22741,140.3399642194827,1.0,20250910,2,1,14
22742,167.10592154819872,1.0,20250910,2,3,5
22743,244.50048656077476,1.0,20250910,2,8,5
22744,133.6570268785767,1.0,20250910,2,8,11
22745,113.18599408845158,1.0,20250910,2,8,12
