DateKey,ItemKey,OpenPrice,ClosePrice,HighPrice,LowPrice,AvgPrice,Volume,ListingsCount
20230222,80,128.43,124.5,128.89,123.26,126.27,110,29
20230222,81,10.19,8.89,10.3,8.63,9.5,169,53
20230222,82,160.71,162.87,170.15,157.29,162.76,185,56
20230222,83,12.51,12.15,12.6,11.9,12.29,208,60
20230222,84,11.11,11.54,11.73,10.66,11.26,208,59
20230222,85,86.6,86.99,87.58,85.32,86.62,199,47
20230222,86,24281.87,22267.4,25679.6,21701.46,23482.58,200,74
20230222,87,283.93,261.0,296.17,250.35,272.86,125,30
20230222,88,38.87,37.64,39.03,36.47,38.01,213,51
20230222,89,20.64,20.73,21.68,19.59,20.66,208,64
20230222,90,45.61,43.56,45.61,42.39,44.29,181,47
20230222,91,3278.41,3267.16,3332.09,3215.95,3273.4,131,35
20230222,92,16.58,15.89,16.72,15.78,16.24,285,55
20230222,93,69.42,69.57,69.87,67.51,69.09,276,68
20230222,94,1033.16,1033.44,1057.77,1021.32,1036.42,122,18
20230222,95,427.46,452.13,459.15,414.9,438.41,179,38
20230222,96,322.51,319.9,336.47,316.69,323.89,176,46
20230222,97,30.83,29.82,31.59,27.91,30.04,172,60
20230222,98,1883.17,2022.6,2036.84,1845.15,1946.94,304,73
20230222,99,48.29,48.1,49.8,47.45,48.41,152,41
20230222,100,36.8,38.62,39.67,36.63,37.93,283,56
20230222,101,19.23,18.6,19.47,18.31,18.9,204,63
20230222,102,13.59,13.47,14.21,13.46,13.68,153,44
20230222,103,1421.32,1359.54,1458.04,1281.32,1380.05,97,30
20230222,104,584.18,588.95,592.43,577.68,585.81,146,40
20230222,105,7286.95,7455.55,7670.91,7095.07,7377.12,323,67
20230222,106,138.97,136.72,141.29,128.91,136.47,303,53
20230222,107,134.26,130.66,139.17,124.98,132.27,146,36
20230222,108,389.32,386.79,406.23,385.32,391.91,160,38
20230222,109,686.83,666.2,701.97,656.58,677.89,172,56
20230222,110,851.45,803.12,880.26,795.15,832.5,168,51
20230222,111,2.53,2.58,2.59,2.49,2.55,195,50
20230222,112,13323.52,13379.77,13399.87,12940.14,13260.83,308,71
20230222,113,8.48,8.28,8.61,8.22,8.4,194,55
20230222,114,1048.8,1066.65,1066.66,1045.34,1056.86,297,78
20230222,115,3756.65,3872.59,3980.16,3662.06,3817.86,172,64
20230222,116,1015.08,1004.08,1030.66,932.37,995.55,157,34
20230222,117,7.18,6.77,7.19,6.74,6.97,197,59
20230222,118,15.8,15.43,16.77,14.87,15.72,211,66
20230222,119,77.92,78.12,80.36,76.57,78.24,159,49
20230222,120,473.07,481.51,501.34,459.12,478.76,322,69
20230222,121,2291.7,2219.53,2356.25,2132.37,2249.96,304,62
20230222,122,11711.58,11411.11,12062.98,11395.31,11645.24,250,63
20230222,123,3.71,3.79,3.85,3.63,3.74,306,56
20230222,124,24.09,23.87,24.16,23.5,23.91,167,60
20230222,125,243.59,256.88,270.04,242.75,253.31,101,28
20230222,126,88662.87,90047.38,91683.58,86955.09,89337.23,207,55
20230222,127,204.98,198.01,206.3,196.48,201.44,129,27
20230222,128,246.85,253.87,254.96,242.41,249.52,117,36
20230222,129,14040.0,13961.31,14520.77,13568.68,14022.69,133,39
20230222,130,95.98,96.3,102.06,94.7,97.26,285,65
20230222,131,214.51,196.2,218.47,190.98,205.04,246,52
20230222,132,2995.37,2862.59,3043.39,2799.99,2925.34,247,43
20230222,133,70.05,67.63,72.6,66.6,69.22,195,49
20230222,134,1501.24,1493.52,1527.79,1406.31,1482.22,188,66
20230222,135,390.43,389.32,421.16,372.65,393.39,134,33
20230222,136,258.49,260.57,270.34,256.52,261.48,171,61
20230222,137,174.9,178.36,191.05,173.8,179.53,135,51
20230222,138,2.36,2.3,2.39,2.28,2.33,307,56
20230222,139,7714.34,7855.87,7897.89,7520.58,7747.17,310,54
20230222,140,178.53,190.82,199.93,171.65,185.23,242,56
20230222,141,31.66,31.07,32.47,31.07,31.57,162,33
20230222,142,63.14,61.81,65.84,61.28,63.02,204,61
20230222,143,7662.04,7503.94,7691.23,7379.9,7559.28,294,83
20230222,144,2.75,2.85,2.93,2.61,2.79,185,53
20230222,145,1388.12,1355.46,1430.18,1331.32,1376.27,240,62
20230222,146,24179.93,22412.93,24303.02,22131.42,23256.83,219,56
20230222,147,592.92,558.74,621.47,547.82,580.24,59,28
20230222,148,82.92,88.35,89.56,79.03,84.96,290,61
20230222,149,2.15,2.23,2.38,2.01,2.19,298,50
20230222,150,4.32,4.59,4.59,4.3,4.45,318,63
20230222,151,10.8,11.02,11.2,10.72,10.94,259,53
20230222,152,12.46,11.24,13.36,10.88,11.98,222,60
20230222,153,52995.98,52679.5,55903.08,50262.48,52960.26,240,65
20230222,154,1373.69,1283.26,1396.47,1251.9,1326.33,147,30
20230222,155,89.28,84.07,93.74,80.66,86.94,227,74
20230222,156,72.24,73.01,77.03,69.42,72.93,257,38
20230222,157,1865.36,1890.61,2007.86,1764.61,1882.11,202,54
20230222,158,20.53,22.37,22.78,20.05,21.43,216,45
20230222,159,17610.49,17404.37,18312.65,17163.56,17622.77,213,65
20230222,160,55.53,52.53,55.95,48.52,53.13,298,59
20230222,161,10.3,10.28,10.58,9.74,10.23,227,44
20230222,162,136.63,135.78,138.53,133.2,136.04,178,67
20230222,163,171.38,167.27,173.51,160.97,168.28,250,52
20230222,164,55.38,55.5,57.52,54.08,55.62,161,54
20230222,165,33.26,31.54,34.87,30.94,32.65,266,49
20230222,166,31.52,31.8,33.0,30.02,31.59,202,62
20230222,167,0.55,0.57,0.58,0.53,0.56,196,56
20230222,168,28.44,30.12,30.37,27.31,29.06,288,59
20230222,169,33.23,33.91,34.06,32.92,33.53,234,57
20230222,170,2909.24,3014.05,3150.72,2752.57,2956.64,32,10
20230222,171,54.37,52.38,55.24,51.49,53.37,312,46
20230222,172,35.6,35.29,36.05,32.78,34.93,245,58
20230222,173,14.43,15.55,16.22,14.26,15.11,139,41
20230222,174,34.76,31.2,35.96,30.58,33.12,145,49
20230222,175,5239.37,5189.01,5614.32,5098.47,5285.29,171,49
20230222,176,46.2,48.23,48.24,44.81,46.87,196,48
20230222,177,52.22,51.25,54.19,49.99,51.91,254,63
20230222,178,355.12,350.0,356.6,346.67,352.1,156,36
20230222,179,4.94,4.95,5.05,4.88,4.96,181,52
20230222,180,286.03,288.91,289.77,271.23,283.98,134,35
20230222,181,42358.66,43657.68,44222.5,40795.92,42758.69,316,44
20230222,182,23.6,24.02,24.13,23.34,23.77,137,27
20230222,183,25.1,25.06,25.74,24.66,25.14,304,51
20230222,184,8.69,9.31,9.63,8.63,9.07,280,59
20230222,185,2018.1,2020.25,2064.4,2003.65,2026.6,229,70
20230222,186,50229.23,53447.07,55057.61,50136.15,52217.52,199,59
20230222,187,1112.11,1081.96,1132.19,1081.34,1101.9,229,65
20230222,188,193.04,226.12,236.58,188.72,211.12,222,53
20230222,189,4.43,4.46,4.53,4.32,4.43,221,49
20230222,190,4.71,4.2,4.73,4.2,4.46,187,55
20230222,191,29.46,30.46,30.54,29.28,29.94,114,43
20230222,192,2174.71,2134.62,2237.27,2132.32,2169.73,167,31
20230222,193,22.9,22.54,23.46,22.01,22.73,265,64
20230222,194,19.9,19.35,19.92,18.72,19.47,288,63
20230222,195,3419.51,3476.2,3507.83,3361.85,3441.35,208,62
20230222,196,84.59,80.72,85.35,80.33,82.75,111,37
20230222,197,262.16,256.05,267.8,254.69,260.17,307,58
20230222,198,373.05,365.84,376.74,362.43,369.51,200,69
20230222,199,1319.71,1297.85,1342.67,1287.38,1311.9,111,34
20230222,200,87.0,85.08,90.29,84.73,86.77,143,26
20230223,1,58.86,61.77,62.81,55.95,59.85,253,53
20230223,2,78.69,77.54,80.68,77.37,78.57,142,48
20230223,3,129.73,133.04,136.44,128.75,131.99,137,52
20230223,4,10434.22,10551.4,10620.89,9871.54,10369.51,119,25
20230223,5,59.23,58.26,60.03,56.9,58.61,208,40
20230223,6,15.26,14.41,16.27,13.63,14.89,313,55
20230223,7,403.98,442.0,452.61,379.8,419.6,278,57
20230223,8,3.07,3.17,3.22,3.03,3.12,199,59
20230223,9,10810.72,11345.77,11835.11,10269.19,11065.2,281,69
20230223,10,31.85,33.07,34.08,30.55,32.39,110,20
20230223,11,35.89,34.98,36.04,34.5,35.35,260,48
20230223,12,470.8,424.59,477.71,420.96,448.52,102,18
20230223,13,1.57,1.49,1.59,1.46,1.53,203,51
20230223,14,59.01,61.08,63.61,56.12,59.96,241,40
20230223,15,9426.4,9261.96,9486.78,8946.77,9280.48,195,61
20230223,16,1.57,1.54,1.64,1.54,1.57,218,70
20230223,17,4049.62,3629.11,4226.87,3432.2,3834.45,210,51
20230223,18,235.48,232.65,247.8,225.95,235.47,184,55
20230223,19,4719.66,4463.99,4786.65,4399.35,4592.41,203,56
20230223,20,383.54,369.05,396.45,365.81,378.71,118,35
20230223,21,22.84,23.21,23.81,22.29,23.04,206,46
20230223,22,2130.29,2043.94,2168.15,2019.34,2090.43,203,54
20230223,23,814.35,773.63,860.15,743.95,798.02,139,39
20230223,24,81.5,81.21,86.73,80.28,82.43,205,64
20230223,25,79.27,81.39,86.34,77.99,81.25,153,29
20230223,26,49.03,48.27,50.74,47.18,48.8,250,49
20230223,27,34.04,35.86,36.1,33.1,34.78,286,39
20230223,28,13385.1,12727.85,13605.59,12061.85,12945.1,243,48
20230223,29,74.17,69.17,75.9,67.47,71.68,192,47
20230223,30,1485.94,1391.26,1518.74,1343.98,1434.98,144,41
20230223,31,212.54,197.75,218.92,195.85,206.27,129,39
20230223,32,118.62,121.04,123.08,107.79,117.63,165,51
20230223,33,67.02,64.29,68.93,61.68,65.48,190,44
20230223,34,19.71,18.39,20.41,18.08,19.15,217,61
20230223,35,65.68,66.0,67.73,65.0,66.1,223,72
20230223,36,94.52,96.46,101.85,94.48,96.83,141,31
20230223,37,12.05,12.61,12.9,11.95,12.38,225,48
20230223,38,96.12,101.42,102.58,94.27,98.6,162,49
20230223,39,55.31,50.73,55.62,49.69,52.84,239,49
20230223,40,17.31,17.27,18.11,16.65,17.34,132,49
20230223,41,10689.59,10673.63,11182.87,10032.3,10644.6,32,10
20230223,42,5498.97,5367.94,5649.43,5346.44,5465.7,277,54
20230223,43,1881.0,1934.47,2034.29,1868.94,1929.67,199,67
20230223,44,36.38,32.48,39.13,32.13,35.03,178,67
20230223,45,51.35,51.59,51.73,50.92,51.4,270,63
20230223,46,453.37,461.94,476.2,448.36,459.97,194,58
20230223,47,108.19,114.36,115.8,106.12,111.12,248,62
20230223,48,423.1,440.57,473.1,401.19,434.49,209,72
20230223,49,50.68,51.48,51.99,49.61,50.94,173,45
20230223,50,1045.8,1043.99,1052.24,1032.76,1043.7,156,67
20230223,51,549.2,542.9,570.06,529.21,547.84,230,55
20230223,52,68.42,64.3,69.71,63.52,66.49,171,49
20230223,53,1092.58,1019.52,1142.6,937.78,1048.12,178,48
20230223,54,8.63,7.92,8.68,7.89,8.28,160,36
20230223,55,15.03,15.29,15.48,13.93,14.93,256,50
20230223,56,160.51,168.87,172.86,156.48,164.68,180,60
20230223,57,60.13,61.0,63.42,59.3,60.96,184,41
20230223,58,2.37,2.4,2.42,2.34,2.38,231,56
20230223,59,25757.93,25777.66,27678.21,25622.82,26209.15,301,58
20230223,60,2263.84,2167.96,2338.33,2157.94,2232.02,154,44
20230223,61,576.05,567.77,597.69,554.76,574.07,181,44
20230223,62,42.7,40.49,45.31,37.15,41.41,189,51
20230223,63,1529.34,1554.19,1584.46,1484.38,1538.09,295,53
20230223,64,5319.86,5259.41,5340.69,4960.49,5220.11,257,65
20230223,65,7.04,6.95,7.17,6.66,6.96,203,62
20230223,66,6970.05,7118.02,7261.31,6895.48,7061.21,187,55
20230223,67,85.98,82.24,90.23,80.73,84.8,141,35
20230223,68,103.52,107.89,112.24,103.38,106.75,227,42
20230223,69,11650.76,10983.05,12041.29,10703.03,11344.53,235,47
20230223,70,2.4,2.47,2.64,2.37,2.47,258,78
20230223,71,5031.01,5014.24,5134.29,4888.51,5017.01,293,62
20230223,72,10391.11,10863.15,11016.84,10205.02,10619.03,139,50
20230223,73,24.03,22.68,24.45,22.4,23.39,265,50
20230223,74,3.92,3.69,3.98,3.6,3.8,182,53
20230223,75,5358.54,5572.45,5610.45,5184.85,5431.57,288,57
20230223,76,21.69,21.02,22.59,20.78,21.52,310,72
20230223,77,16757.55,16440.58,16971.98,15597.44,16441.89,319,73
20230223,78,4.94,4.57,5.09,4.56,4.79,216,51
20230223,79,141.96,147.31,151.36,137.77,144.6,233,62
20230223,80,124.5,126.75,129.1,123.68,126.01,109,28
20230223,81,8.89,9.01,9.19,8.57,8.92,168,53
20230223,82,162.87,156.06,163.55,151.88,158.59,199,66
20230223,83,12.15,12.72,12.95,11.33,12.29,200,53
20230223,84,11.54,10.9,11.73,10.75,11.23,222,65
20230223,85,86.99,83.83,89.64,82.72,85.8,197,45
20230223,86,22267.4,21034.47,22509.63,19615.84,21356.84,211,64
20230223,87,261.0,260.44,262.05,258.36,260.46,126,39
20230223,88,37.64,39.07,39.23,36.25,38.05,211,32
20230223,89,20.73,20.56,21.14,20.26,20.67,217,64
20230223,90,43.56,42.72,45.26,41.96,43.38,176,52
20230223,91,3267.16,3239.46,3332.17,3203.35,3260.53,92,26
20230223,92,15.89,16.31,16.57,15.23,16.0,298,62
20230223,93,69.57,69.56,70.61,69.16,69.73,312,64
20230223,94,1033.44,1022.47,1044.19,1006.41,1026.63,94,24
20230223,95,452.13,428.55,458.3,415.2,438.54,206,38
20230223,96,319.9,313.54,323.38,306.82,315.91,161,39
20230223,97,29.82,27.68,30.23,27.0,28.68,187,57
20230223,98,2022.6,2058.68,2109.06,2019.93,2052.57,284,61
20230223,99,48.1,45.91,50.89,45.46,47.59,146,41
20230223,100,38.62,40.65,40.88,38.6,39.68,296,77
20230223,101,18.6,16.66,18.67,16.33,17.56,226,75
20230223,102,13.47,14.11,14.31,13.01,13.72,164,48
20230223,103,1359.54,1258.36,1437.56,1216.63,1318.02,94,29
20230223,104,588.95,555.93,611.09,542.08,574.51,150,42
20230223,105,7455.55,7429.73,7612.8,7266.6,7441.17,301,60
20230223,106,136.72,140.63,144.23,129.14,137.68,276,69
20230223,107,130.66,128.46,131.6,128.01,129.68,151,24
20230223,108,386.79,390.55,397.31,376.83,387.87,150,29
20230223,109,666.2,646.55,677.15,620.55,652.61,180,60
20230223,110,803.12,798.49,810.13,793.6,801.33,189,60
20230223,111,2.58,2.55,2.58,2.45,2.54,221,72
20230223,112,13379.77,13124.8,14003.39,13003.78,13377.93,294,53
20230223,113,8.28,7.54,8.43,6.96,7.8,198,61
20230223,114,1066.65,1055.08,1099.39,1051.94,1068.26,295,59
20230223,115,3872.59,3835.13,3923.04,3738.47,3842.31,189,60
20230223,116,1004.08,1039.73,1055.81,985.64,1021.32,130,31
20230223,117,6.77,6.36,7.09,6.16,6.59,209,62
20230223,118,15.43,15.05,15.52,14.92,15.23,255,71
20230223,119,78.12,79.72,80.0,76.91,78.69,169,52
20230223,120,481.51,489.78,516.55,471.73,489.89,304,59
20230223,121,2219.53,2243.29,2348.11,2190.36,2250.32,284,53
20230223,122,11411.11,11717.01,11807.86,11348.0,11570.99,243,62
20230223,123,3.79,3.81,3.9,3.71,3.8,300,67
20230223,124,23.87,25.56,26.17,23.28,24.72,180,58
20230223,125,256.88,259.68,261.98,253.95,258.12,95,35
20230223,126,90047.38,84871.73,93563.93,82021.16,87626.05,213,81
20230223,127,198.01,198.0,200.47,194.71,197.8,137,26
20230223,128,253.87,244.59,257.81,228.61,246.22,104,25
20230223,129,13961.31,13710.29,14301.07,13407.38,13845.01,132,40
20230223,130,96.3,96.57,99.45,94.93,96.81,232,53
20230223,131,196.2,192.01,200.37,187.27,193.96,233,48
20230223,132,2862.59,2790.78,2907.26,2775.43,2834.02,249,58
20230223,133,67.63,69.29,70.9,67.49,68.83,165,43
20230223,134,1493.52,1465.72,1561.91,1412.15,1483.33,216,51
20230223,135,389.32,399.67,412.65,384.58,396.56,142,26
20230223,136,260.57,249.26,268.82,248.4,256.76,189,36
20230223,137,178.36,171.1,180.36,161.48,172.83,128,43
20230223,138,2.3,2.48,2.5,2.24,2.38,295,61
20230223,139,7855.87,7293.24,8099.22,7055.68,7576.0,315,63
20230223,140,190.82,187.59,192.99,182.77,188.54,249,60
20230223,141,31.07,33.15,33.42,30.35,32.0,168,63
20230223,142,61.81,62.08,62.91,60.09,61.72,236,64
20230223,143,7503.94,7997.85,8112.52,7465.01,7769.83,298,71
20230223,144,2.85,3.0,3.05,2.71,2.9,234,62
20230223,145,1355.46,1350.49,1376.89,1320.3,1350.79,248,53
20230223,146,22412.93,22303.99,22466.94,20997.76,22045.4,205,66
20230223,147,558.74,511.25,563.3,461.84,523.78,73,23
20230223,148,88.35,87.55,88.42,84.82,87.28,322,57
20230223,149,2.23,2.21,2.25,2.09,2.2,282,64
20230223,150,4.59,4.57,4.66,4.51,4.59,279,55
20230223,151,11.02,12.21,12.25,10.62,11.52,252,51
20230223,152,11.24,11.11,11.3,10.96,11.15,218,55
20230223,153,52679.5,54649.34,55481.68,51647.0,53614.38,270,38
20230223,154,1283.26,1338.35,1341.41,1262.16,1306.29,162,37
20230223,155,84.07,84.53,86.78,83.92,84.83,213,51
20230223,156,73.01,72.36,73.2,71.32,72.47,257,56
20230223,157,1890.61,1860.39,1928.63,1781.11,1865.19,216,64
20230223,158,22.37,20.89,23.26,20.76,21.82,191,73
20230223,159,17404.37,17512.69,18206.96,17363.91,17621.98,211,75
20230223,160,52.53,52.41,53.57,51.28,52.45,299,61
20230223,161,10.28,10.54,10.6,10.2,10.4,238,64
20230223,162,135.78,131.29,144.73,129.31,135.28,172,54
20230223,163,167.27,167.34,170.23,160.38,166.31,246,66
20230223,164,55.5,57.89,58.21,51.25,55.71,158,46
20230223,165,31.54,31.23,33.76,31.01,31.89,227,42
20230223,166,31.8,34.14,35.28,31.56,33.19,197,63
20230223,167,0.57,0.56,0.57,0.54,0.56,230,60
20230223,168,30.12,29.72,31.72,27.42,29.75,286,58
20230223,169,33.91,34.07,35.06,31.63,33.67,252,53
20230223,170,3014.05,2937.84,3030.94,2862.14,2961.24,42,13
20230223,171,52.38,47.61,53.44,46.35,49.94,301,50
20230223,172,35.29,36.62,37.75,34.72,36.09,238,50
20230223,173,15.55,17.31,17.52,15.09,16.37,134,32
20230223,174,31.2,34.29,34.97,29.2,32.41,121,47
20230223,175,5189.01,5332.33,5363.12,4933.78,5204.56,185,41
20230223,176,48.23,47.35,48.74,46.66,47.75,182,51
20230223,177,51.25,52.9,53.01,48.49,51.41,261,51
20230223,178,350.0,347.65,358.48,343.33,349.86,129,35
20230223,179,4.95,5.06,5.08,4.86,4.99,214,54
20230223,180,288.91,270.1,292.92,256.77,277.18,149,35
20230223,181,43657.68,42030.77,44761.63,41295.84,42936.48,290,67
20230223,182,24.02,23.81,24.77,23.81,24.1,118,36
20230223,183,25.06,25.82,25.89,24.69,25.36,276,65
20230223,184,9.31,9.73,10.12,9.1,9.56,304,71
20230223,185,2020.25,1870.5,2034.52,1832.08,1939.34,194,60
20230223,186,53447.07,50464.43,53652.2,50366.95,51982.67,205,70
20230223,187,1081.96,1132.75,1132.9,1028.73,1094.09,181,49
20230223,188,226.12,210.52,227.0,207.43,217.77,221,50
20230223,189,4.46,4.59,4.63,4.37,4.51,216,52
20230223,190,4.2,3.96,4.29,3.94,4.1,227,69
20230223,191,30.46,29.71,31.36,29.23,30.19,125,41
20230223,192,2134.62,2089.64,2141.71,2046.87,2103.21,137,29
20230223,193,22.54,22.95,23.77,22.31,22.89,247,53
20230223,194,19.35,18.47,19.82,18.29,18.98,294,63
20230223,195,3476.2,3181.51,3516.68,3056.98,3307.84,197,56
20230223,196,80.72,80.4,83.75,77.25,80.53,113,28
20230223,197,256.05,261.39,261.54,234.94,253.48,283,66
20230223,198,365.84,382.08,393.41,362.54,375.97,232,59
20230223,199,1297.85,1270.59,1311.45,1262.8,1285.67,107,31
20230223,200,85.08,87.57,87.73,84.14,86.13,132,36
20230224,1,61.77,64.61,65.6,60.78,63.19,241,44
20230224,2,77.54,80.83,82.31,76.02,79.17,122,39
20230224,3,133.04,169.03,173.77,131.69,151.88,137,51
20230224,4,10551.4,9922.81,11099.69,9644.88,10304.69,134,28
20230224,5,58.26,58.62,58.88,57.21,58.24,205,50
20230224,6,14.41,14.58,15.85,13.72,14.64,292,64
20230224,7,442.0,460.14,461.41,440.13,450.92,264,46
20230224,8,3.17,3.07,3.18,3.05,3.11,202,70
20230224,9,11345.77,11216.74,11950.34,10539.12,11262.99,329,69
20230224,10,33.07,34.54,36.07,32.39,34.02,92,31
20230224,11,34.98,35.42,36.41,34.95,35.44,252,62
20230224,12,424.59,433.99,446.49,413.65,429.68,93,16
20230224,13,1.49,1.66,1.72,1.43,1.58,199,45
20230224,14,61.08,59.77,63.09,59.23,60.79,243,51
20230224,15,9261.96,9775.13,10222.82,8956.27,9554.04,205,61
20230224,16,1.54,1.64,1.69,1.51,1.59,215,63
20230224,17,3629.11,3730.9,3774.05,3556.35,3672.6,201,53
20230224,18,232.65,234.61,240.95,229.03,234.31,173,53
20230224,19,4463.99,4522.58,4693.28,4416.0,4523.96,207,65
20230224,20,369.05,377.68,381.45,350.18,369.59,102,27
20230224,21,23.21,22.74,23.32,22.69,22.99,218,57
20230224,22,2043.94,2070.02,2208.16,1971.31,2073.36,218,53
20230224,23,773.63,771.85,803.85,745.93,773.81,129,32
20230224,24,81.21,80.96,81.83,76.54,80.13,209,55
20230224,25,81.39,81.09,81.57,79.54,80.9,123,34
20230224,26,48.27,44.9,48.85,44.04,46.52,229,44
20230224,27,35.86,36.25,36.9,35.84,36.21,285,61
20230224,28,12727.85,12892.91,13451.06,12617.07,12922.22,246,46
20230224,29,69.17,65.19,70.41,63.07,66.96,177,61
20230224,30,1391.26,1415.0,1436.99,1383.4,1406.67,152,51
20230224,31,197.75,200.57,204.48,195.33,199.53,141,40
20230224,32,121.04,166.38,167.94,114.94,142.58,174,51
20230224,33,64.29,64.14,66.5,63.67,64.65,177,47
20230224,34,18.39,19.16,19.63,17.91,18.77,212,71
20230224,35,66.0,70.11,73.85,65.92,68.97,239,67
20230224,36,96.46,94.69,102.41,91.74,96.32,149,26
20230224,37,12.61,12.78,12.97,12.45,12.7,246,47
20230224,38,101.42,139.06,140.94,99.48,120.23,183,43
20230224,39,50.73,66.88,67.11,50.38,58.78,191,58
20230224,40,17.27,21.82,22.58,16.82,19.62,152,34
20230224,41,10673.63,10507.04,10799.41,10326.14,10576.55,48,11
20230224,42,5367.94,5623.98,5981.68,5117.17,5522.69,292,61
20230224,43,1934.47,2566.86,2593.37,1822.95,2229.41,205,54
20230224,44,32.48,37.76,38.98,32.1,35.33,174,55
20230224,45,51.59,53.86,54.06,51.16,52.67,327,70
20230224,46,461.94,449.14,493.61,431.42,459.03,188,41
20230224,47,114.36,115.73,116.68,109.85,114.15,188,71
20230224,48,440.57,435.55,449.85,405.2,432.79,229,54
20230224,49,51.48,63.97,65.08,49.64,57.54,169,49
20230224,50,1043.99,1062.2,1070.19,1043.16,1054.89,163,60
20230224,51,542.9,523.28,543.74,485.1,523.76,242,59
20230224,52,64.3,64.94,65.91,63.65,64.7,192,41
20230224,53,1019.52,1433.95,1446.78,1014.74,1228.75,189,57
20230224,54,7.92,10.59,10.79,7.82,9.28,143,35
20230224,55,15.29,14.93,15.64,14.81,15.17,227,48
20230224,56,168.87,165.09,172.18,164.99,167.78,171,60
20230224,57,61.0,65.64,68.75,60.96,64.09,169,53
20230224,58,2.4,2.37,2.45,2.27,2.37,213,70
20230224,59,25777.66,26346.66,26599.48,25466.08,26047.47,292,60
20230224,60,2167.96,2155.65,2250.11,2131.1,2176.2,190,51
20230224,61,567.77,577.6,591.85,540.74,569.49,197,38
20230224,62,40.49,42.87,43.0,39.44,41.45,148,57
20230224,63,1554.19,1581.43,1619.23,1508.84,1565.92,307,48
20230224,64,5259.41,5643.9,5785.81,4965.68,5413.7,227,54
20230224,65,6.95,7.05,7.13,6.8,6.98,209,63
20230224,66,7118.02,6908.72,7464.78,6878.4,7092.48,185,53
20230224,67,82.24,80.85,84.47,74.65,80.55,121,39
20230224,68,107.89,104.78,110.78,104.02,106.87,256,61
20230224,69,10983.05,11397.63,12411.69,10412.78,11301.29,248,41
20230224,70,2.47,2.68,2.72,2.4,2.57,280,55
20230224,71,5014.24,5158.33,5478.65,4937.9,5147.28,290,68
20230224,72,10863.15,10977.83,11537.67,10843.64,11055.57,102,40
20230224,73,22.68,22.63,22.76,22.26,22.58,256,43
20230224,74,3.69,3.92,3.94,3.66,3.8,177,52
20230224,75,5572.45,5409.74,5627.18,5326.91,5484.07,277,57
20230224,76,21.02,20.25,21.91,19.38,20.64,286,54
20230224,77,16440.58,17101.76,18241.29,16381.23,17041.22,280,62
20230224,78,4.57,5.54,5.85,4.53,5.12,196,59
20230224,79,147.31,147.73,154.9,143.65,148.4,199,57
20230224,80,126.75,129.43,135.58,125.16,129.23,96,21
20230224,81,9.01,12.05,12.22,8.7,10.49,194,60
20230224,82,156.06,160.35,160.94,149.43,156.69,192,63
20230224,83,12.72,15.71,15.95,12.52,14.22,187,51
20230224,84,10.9,10.69,11.64,10.64,10.97,205,72
20230224,85,83.83,84.39,86.28,79.94,83.61,209,41
20230224,86,21034.47,22013.16,22488.02,20257.09,21448.19,203,66
20230224,87,260.44,348.16,354.63,258.48,305.43,136,37
20230224,88,39.07,39.25,40.11,38.7,39.28,166,36
20230224,89,20.56,20.67,21.33,20.41,20.74,192,56
20230224,90,42.72,43.65,43.8,40.15,42.58,153,57
20230224,91,3239.46,3168.52,3301.12,2976.76,3171.46,77,30
20230224,92,16.31,17.8,18.78,15.83,17.18,300,58
20230224,93,69.56,69.45,73.8,68.41,70.3,300,55
20230224,94,1022.47,1030.52,1087.52,1003.51,1036.0,117,30
20230224,95,428.55,399.72,441.27,394.52,416.02,214,44
20230224,96,313.54,380.61,392.45,303.01,347.4,181,42
20230224,97,27.68,27.29,28.49,27.24,27.68,173,43
20230224,98,2058.68,2004.68,2095.25,1985.32,2035.98,316,64
20230224,99,45.91,52.07,53.09,44.47,48.88,150,44
20230224,100,40.65,41.68,43.09,39.63,41.26,319,44
20230224,101,16.66,18.03,19.32,16.05,17.52,221,57
20230224,102,14.11,14.5,15.1,13.73,14.36,163,42
20230224,103,1258.36,1334.2,1368.09,1228.76,1297.35,111,42
20230224,104,555.93,562.25,563.4,536.02,554.4,125,36
20230224,105,7429.73,7912.7,8154.55,7390.79,7721.94,293,66
20230224,106,140.63,148.18,153.44,137.19,144.86,312,66
20230224,107,128.46,130.92,131.37,122.5,128.31,169,39
20230224,108,390.55,392.08,399.44,390.07,393.04,163,28
20230224,109,646.55,662.95,696.67,642.57,662.19,178,58
20230224,110,798.49,828.97,841.09,793.51,815.52,144,61
20230224,111,2.55,2.6,2.63,2.5,2.57,190,66
20230224,112,13124.8,13717.59,13804.08,12845.08,13372.89,330,62
20230224,113,7.54,8.16,8.19,7.54,7.86,211,58
20230224,114,1055.08,1017.48,1073.59,986.46,1033.15,293,57
20230224,115,3835.13,4076.34,4096.71,3817.45,3956.41,214,63
20230224,116,1039.73,1032.81,1050.82,1030.98,1038.58,136,37
20230224,117,6.36,6.79,6.89,6.05,6.52,208,43
20230224,118,15.05,15.25,15.66,14.1,15.02,201,60
20230224,119,79.72,80.29,83.9,76.82,80.18,189,52
20230224,120,489.78,497.94,515.43,461.12,491.07,288,64
20230224,121,2243.29,2112.0,2314.75,2081.18,2187.81,293,57
20230224,122,11717.01,12863.42,13495.59,11445.33,12380.34,251,69
20230224,123,3.81,3.7,3.92,3.69,3.78,294,54
