OrdersKey,Gold,Units,DateKey,PatronKey,WareKey
15477,165.0449902422553,1.0,20241216,12,11
15478,136.08099544920785,1.0,20241216,12,16
15479,59.42541243162677,1.0,20241216,12,17
15480,223.57010756124055,1.0,20241216,13,5
15481,165.21732719668805,1.0,20241216,13,7
15482,84.19944099140743,1.0,20241216,13,11
15483,224.88732114190563,1.0,20241216,14,5
15484,209.76507411503428,1.0,20241216,14,6
15485,218.71841543007108,1.0,20241216,14,7
15486,68.4310710394037,1.0,20241216,14,9
15487,109.14488936746397,1.0,20241216,15,10
15488,153.75666589025278,1.0,20241216,15,14
15489,134.25218583729549,1.0,20241216,15,16
15490,39.842808810091235,1.0,20241216,15,17
15491,834.5890802916713,7.0,20241217,1,2
15492,639.6492015056425,1.0,20241217,1,4
15493,381.7631385642419,2.0,20241217,1,8
15494,280.27754690974376,1.0,20241217,2,7
15495,555.1059549502431,2.0,20241217,3,4
15496,328.9518600763898,2.0,20241217,3,5
15497,387.6468729132456,1.0,20241217,3,7
15498,126.0393454469534,1.0,20241217,3,9
15499,182.6482858730739,1.0,20241217,3,14
15500,710.4820197331835,1.0,20241217,4,2
15501,189.17880659486138,1.0,20241217,4,9
15502,247.08777491098311,1.0,20241217,4,12
15503,205.0830247996643,1.0,20241217,4,14
15504,121.30040487445837,1.0,20241217,4,17
15505,161.80283247181126,1.0,20241217,4,19
15506,653.4023649707768,1.0,20241217,5,2
15507,115.79500144065942,1.0,20241217,5,9
15508,286.6053815992885,1.0,20241217,5,10
15509,912.4486642997829,2.0,20241217,6,1
15510,555.2351976411704,1.0,20241217,7,4
15511,383.59871286490943,1.0,20241217,7,6
15512,536.2971484450967,3.0,20241217,8,4
15513,279.33262330616526,1.0,20241217,8,14
15514,108.764720826269,1.0,20241217,8,15
15515,100.39175656917975,1.0,20241217,8,17
15516,93.84288003603541,1.0,20241217,8,18
15517,128.18998315569974,1.0,20241217,8,20
15518,816.764178186479,2.0,20241217,9,2
15519,196.58430089981087,1.0,20241217,9,14
15520,223.88967588555093,1.0,20241217,10,10
15521,537.6628186171521,1.0,20241217,11,3
15522,91.98765855737997,1.0,20241217,11,15
15523,125.71897273324367,1.0,20241217,11,20
15524,78.59061655249317,1.0,20241217,12,9
15525,277.4757960282067,1.0,20241217,12,20
15526,176.22257319344024,1.0,20241217,13,10
15527,84.93292564818829,1.0,20241217,13,13
15528,184.41917481401836,1.0,20241217,13,14
15529,91.84908551292415,1.0,20241217,13,15
15530,126.96910710924207,1.0,20241217,13,19
15531,170.1481425875644,1.0,20241217,14,7
15532,84.72254891945428,1.0,20241217,14,20
15533,232.45419935616525,1.0,20241217,15,12
15534,114.00945876835506,1.0,20241217,15,19
15535,137.9081838045725,1.0,20241218,1,11
15536,98.63278500642397,1.0,20241218,1,19
15537,97.44951013765306,1.0,20241218,2,5
15538,230.74620162352932,2.0,20241218,2,6
15539,413.41161124264323,1.0,20241218,3,6
15540,153.2117788265836,1.0,20241218,3,19
15541,158.720188785966,1.0,20241218,4,12
15542,720.4405164935496,1.0,20241218,5,3
15543,211.82329434019647,1.0,20241218,5,6
15544,57.42202000371246,1.0,20241218,5,13
15545,175.29636040577606,1.0,20241218,5,19
15546,507.0625344855069,1.0,20241218,6,1
15547,522.7606103955917,1.0,20241218,6,2
15548,354.9723629266985,1.0,20241218,6,3
15549,71.87533808574146,1.0,20241218,6,14
15550,146.07815060970546,1.0,20241218,6,16
15551,1219.7158804597536,5.0,20241218,7,1
15552,563.3756533841922,1.0,20241218,7,2
15553,673.0212470373087,1.0,20241218,7,3
15554,45.03475896160571,1.0,20241218,7,13
15555,533.1883638279415,1.0,20241218,8,2
15556,254.07745052482164,1.0,20241218,8,5
15557,189.3211111242654,1.0,20241218,8,11
15558,52.46745496860371,1.0,20241218,8,17
15559,1118.5381486945244,2.0,20241218,9,1
15560,292.43767921025676,2.0,20241218,9,4
15561,342.3177537470197,5.0,20241218,9,8
15562,352.0782444703037,1.0,20241218,9,10
15563,153.1662041269548,1.0,20241218,9,11
15564,76.71161022056476,1.0,20241218,9,13
15565,183.760268036096,1.0,20241218,10,2
15566,374.788688673079,1.0,20241218,10,4
15567,176.1818990357625,1.0,20241218,10,10
15568,88.16194129088491,1.0,20241218,10,20
15569,90.78105143794106,1.0,20241218,11,13
15570,53.90180791789827,1.0,20241218,11,17
15571,45.18091425718553,1.0,20241218,11,18
15572,171.82699728646233,1.0,20241218,12,6
15573,264.2865689100342,1.0,20241218,12,7
15574,357.23924768206643,1.0,20241218,13,2
15575,364.59662160792726,1.0,20241218,13,3
15576,451.82338787282566,1.0,20241218,13,4
15577,31.349617478310307,1.0,20241218,13,18
15578,48.76637963976121,1.0,20241218,13,20
15579,212.998588122958,1.0,20241218,14,14
15580,32.51854748475721,1.0,20241218,14,17
15581,145.23663033747,1.0,20241218,15,5
15582,79.92452303981827,1.0,20241218,15,9
15583,23.32513069300259,1.0,20241218,15,17
15584,111.6156310112508,1.0,20241219,1,9
15585,425.2061571621913,1.0,20241219,2,4
15586,327.7455635441411,2.0,20241219,2,10
15587,123.67914502649222,1.0,20241219,2,15
15588,592.2752244531163,1.0,20241219,3,6
15589,286.2745943875568,1.0,20241219,3,10
15590,340.88747806613054,2.0,20241219,4,6
15591,221.70846241067733,1.0,20241219,4,14
15592,54.00548894680315,1.0,20241219,5,18
15593,149.70311074375027,1.0,20241219,6,14
15594,90.79137542151594,1.0,20241219,6,17
15595,636.4084065949917,1.0,20241219,7,6
15596,309.35355941363997,2.0,20241219,7,10
15597,1181.0990285436212,2.0,20241219,8,3
15598,213.20625154772438,1.0,20241219,8,9
15599,58.88919209880644,1.0,20241219,8,18
15600,204.1369483364179,1.0,20241219,8,19
15601,1272.397200196904,3.0,20241219,9,1
15602,470.3828474714188,1.0,20241219,9,6
15603,364.5384522419284,1.0,20241219,10,4
15604,317.4332852551352,3.0,20241219,10,6
15605,93.65118576644848,1.0,20241219,10,13
15606,127.15306866455477,1.0,20241219,10,19
15607,795.2146290008944,3.0,20241219,11,2
15608,313.30471947990253,1.0,20241219,11,7
15609,160.76581764896284,1.0,20241219,11,16
15610,160.88874548709433,1.0,20241219,11,19
15611,260.69140203871,1.0,20241219,12,5
15612,436.968933338963,1.0,20241219,12,6
15613,234.29741319733787,1.0,20241219,12,12
15614,141.3083975838271,1.0,20241219,12,18
15615,141.30205718660963,1.0,20241219,12,20
15616,581.2918028606729,1.0,20241219,13,6
15617,144.7327899055789,1.0,20241219,13,7
15618,95.07360301630295,1.0,20241219,13,9
15619,157.45008410393277,1.0,20241219,13,10
15620,113.43434550160082,1.0,20241219,13,11
15621,77.39953741706876,1.0,20241219,13,19
15622,102.25752725189261,1.0,20241219,14,11
15623,101.32665113963687,1.0,20241219,14,14
15624,100.26183370069145,1.0,20241219,14,19
15625,693.3091624871932,5.0,20241219,15,2
15626,224.59151074577014,1.0,20241219,15,12
15627,111.49916565924205,1.0,20241219,15,20
15628,693.7642332782686,2.0,20241220,1,4
15629,362.5710881167635,1.0,20241220,1,7
15630,244.72523308016216,1.0,20241220,1,10
15631,237.41132743937,1.0,20241220,1,15
15632,466.15415938583936,4.0,20241220,2,12
15633,89.89874777038042,1.0,20241220,2,13
15634,160.65659194088116,1.0,20241220,2,19
15635,566.1029104005984,1.0,20241220,3,6
15636,155.50209365841374,1.0,20241220,4,14
15637,98.79878086079243,1.0,20241220,4,17
15638,263.9251481483073,1.0,20241220,4,19
15639,251.63649000310414,1.0,20241220,5,8
15640,128.45220018049483,1.0,20241220,5,9
15641,251.5778496457902,1.0,20241220,5,11
15642,235.71338464345592,1.0,20241220,5,16
15643,73.71627076516359,1.0,20241220,5,17
15644,265.58939467936966,2.0,20241220,6,14
15645,363.82461206348245,1.0,20241220,7,8
15646,196.76192324824515,1.0,20241220,7,15
15647,1040.2124440648788,2.0,20241220,8,1
15648,740.9857375390679,1.0,20241220,8,3
15649,140.4481059172147,1.0,20241220,8,9
15650,209.76235715408802,1.0,20241220,8,19
15651,258.03663343708104,1.0,20241220,9,8
15652,71.90178419951575,1.0,20241220,9,9
15653,132.9994186190022,1.0,20241220,9,19
15654,307.798381887162,3.0,20241220,10,5
15655,487.47811293954516,1.0,20241220,10,6
15656,431.8983309927534,1.0,20241220,10,8
15657,170.07706961202803,1.0,20241220,10,10
15658,228.25587284986958,1.0,20241220,10,15
15659,244.05856070520295,2.0,20241220,11,8
15660,175.05919440091841,1.0,20241220,11,12
15661,131.41070683504807,2.0,20241220,11,16
15662,128.5511421518455,1.0,20241220,11,18
15663,55.87128421798875,1.0,20241220,12,18
15664,106.3041671746258,1.0,20241220,14,16
15665,2029.859274588948,17.0,20241220,15,1
15666,713.9866861621889,2.0,20241220,15,3
15667,70.01450966019222,1.0,20241220,15,9
15668,138.15972630609346,1.0,20241220,15,14
15669,683.712109974052,2.0,20241221,1,2
15670,330.8805980930925,1.0,20241221,1,10
15671,231.80491206348805,3.0,20241221,2,7
15672,186.18409951904096,1.0,20241221,2,14
15673,82.7720936209923,1.0,20241221,2,15
15674,44.85136074043512,1.0,20241221,2,18
15675,840.8318058953976,1.0,20241221,3,2
15676,75.69549665041923,1.0,20241221,3,17
15677,435.2164286939821,3.0,20241221,4,2
15678,136.43757009055562,1.0,20241221,4,9
15679,379.32416148553045,1.0,20241221,4,11
15680,375.49804119171006,1.0,20241221,4,12
15681,166.59464802576883,1.0,20241221,4,20
15682,1530.739788611265,4.0,20241221,5,3
15683,371.15208760220776,4.0,20241221,5,7
15684,274.2300560266666,2.0,20241221,5,8
15685,273.9507944806042,1.0,20241221,5,12
15686,95.90757304554114,1.0,20241221,5,13
15687,105.59717028525675,1.0,20241221,5,18
15688,141.5146783183136,1.0,20241221,5,20
15689,239.32807074532366,1.0,20241221,6,9
15690,212.97519599278598,1.0,20241221,7,10
15691,113.50356061288359,2.0,20241221,7,15
15692,161.26138574528127,1.0,20241221,8,9
15693,146.73530357771403,1.0,20241221,8,11
15694,108.21261733893228,1.0,20241221,8,13
15695,86.54849794028341,1.0,20241221,8,17
15696,95.8223959742272,1.0,20241221,8,18
15697,230.96356351413584,1.0,20241221,9,16
15698,940.4485122228268,2.0,20241221,10,1
15699,217.5349209057507,1.0,20241221,10,5
15700,137.96509185479982,1.0,20241221,10,14
15701,73.72829831387146,1.0,20241221,10,17
15702,268.63750021620785,1.0,20241221,11,7
15703,190.98068969351954,1.0,20241221,11,12
15704,275.5598243923672,1.0,20241221,11,14
15705,117.63227179882004,1.0,20241221,11,16
15706,103.10958007627022,1.0,20241221,11,18
15707,442.02339139913323,1.0,20241221,12,2
15708,1164.5051404672129,14.0,20241221,13,1
15709,169.80638082727774,1.0,20241221,13,10
15710,83.71146857818619,1.0,20241221,13,17
15711,688.9483292138057,1.0,20241221,14,3
15712,87.07438537358934,1.0,20241221,14,13
15713,194.63518016827086,1.0,20241222,1,11
15714,130.14693487926743,1.0,20241222,1,19
15715,678.5539196203579,3.0,20241222,2,2
15716,249.01220069563286,1.0,20241222,2,8
15717,273.53212732379285,1.0,20241222,2,10
15718,112.95144339322565,1.0,20241222,2,15
15719,126.51285056426741,1.0,20241222,3,15
15720,177.60141935119216,1.0,20241222,3,19
15721,205.36018045868886,1.0,20241222,4,7
15722,344.42114701374453,1.0,20241222,4,10
15723,97.58256217446879,1.0,20241222,4,13
15724,142.58940458586315,1.0,20241222,4,16
15725,95.4157773416351,1.0,20241222,5,9
15726,191.99373224455428,1.0,20241222,5,16
15727,52.09879972686438,1.0,20241222,5,18
15728,982.5750901798637,4.0,20241222,6,1
15729,200.5504447458854,2.0,20241222,6,5
15730,175.1216364645015,1.0,20241222,6,11
15731,87.15463982640705,1.0,20241222,6,13
15732,117.59350808016947,1.0,20241222,6,14
15733,219.0886214791165,1.0,20241222,6,16
15734,217.5112549138322,1.0,20241222,7,9
15735,129.07944843148096,2.0,20241222,7,14
15736,1111.7545935980224,1.0,20241222,8,2
15737,238.23264315432755,1.0,20241222,8,10
15738,167.9202405330625,1.0,20241222,8,12
15739,255.68217017947092,1.0,20241222,9,12
15740,1426.1670607753938,5.0,20241222,10,1
15741,122.83050352361104,2.0,20241222,10,16
15742,52.32268442884042,1.0,20241222,10,18
15743,125.51252384044892,1.0,20241222,11,5
15744,326.26948661786156,1.0,20241222,11,7
15745,179.0267482336824,1.0,20241222,11,11
15746,249.67682312031954,1.0,20241222,11,12
15747,66.55097703017155,1.0,20241222,11,20
15748,940.0785770850541,1.0,20241222,12,1
15749,626.1669314778687,1.0,20241222,12,4
15750,317.9252919063406,1.0,20241222,12,11
15751,96.87134784179942,1.0,20241222,12,15
15752,53.37552444067489,1.0,20241222,13,13
15753,120.1503556289389,1.0,20241222,13,14
15754,397.877643983474,1.0,20241222,14,3
15755,295.9603088066476,1.0,20241222,14,5
15756,352.69604711169745,3.0,20241222,14,6
15757,147.80282048249353,1.0,20241222,14,16
15758,134.3562507523603,1.0,20241222,15,5
15759,72.54033535284168,1.0,20241222,15,13
15760,41.081687087219564,1.0,20241222,15,17
15761,99.24795680392631,1.0,20241223,1,9
15762,117.81184991045401,1.0,20241223,1,13
15763,170.03781504973693,1.0,20241223,2,5
15764,252.19270690010057,1.0,20241223,2,8
15765,227.35483355214956,1.0,20241223,3,10
15766,192.54484650884277,1.0,20241223,3,11
15767,66.92421952630615,1.0,20241223,3,13
15768,1201.2733821290126,2.0,20241223,4,1
15769,239.04316846254093,1.0,20241223,4,10
15770,114.60240335211594,1.0,20241223,4,14
15771,64.33333243672962,1.0,20241223,4,18
15772,130.01852243134476,1.0,20241223,4,19
15773,115.59243390467918,2.0,20241223,4,20
15774,164.73702715804043,1.0,20241223,5,11
15775,204.22121271775833,1.0,20241223,5,14
15776,1955.4999467983746,4.0,20241223,6,1
15777,179.09088382065224,1.0,20241223,6,9
15778,226.35838783688914,1.0,20241223,6,12
15779,53.24764573170351,1.0,20241223,6,18
15780,111.77359360988052,1.0,20241223,6,20
15781,219.3281801568962,1.0,20241223,7,10
15782,38.46273663293822,1.0,20241223,7,17
15783,1501.196249630867,3.0,20241223,8,1
15784,737.803870360447,1.0,20241223,8,2
15785,690.8792556147378,1.0,20241223,8,4
15786,263.2440244687972,1.0,20241223,8,7
15787,111.32869028781509,1.0,20241223,8,9
15788,148.91907337144087,1.0,20241223,8,12
15789,80.42921407443887,1.0,20241223,9,13
15790,116.07719563211384,1.0,20241223,9,20
15791,318.654719605709,3.0,20241223,10,7
15792,148.65494744555116,1.0,20241223,10,12
15793,222.10426712837761,1.0,20241223,10,19
15794,236.16736745034234,1.0,20241223,11,7
15795,75.30383796770191,1.0,20241223,11,17
15796,135.22794215284546,1.0,20241223,12,9
15797,180.7716852296728,1.0,20241223,12,11
15798,124.22080595563394,1.0,20241223,12,15
15799,343.15567367542866,2.0,20241223,13,4
15800,93.15810405912548,1.0,20241223,13,9
15801,68.41070562442577,1.0,20241223,13,13
15802,52.990400055586136,1.0,20241223,13,15
15803,34.30317372348508,1.0,20241223,13,17
15804,517.5011780174704,5.0,20241223,14,3
15805,66.51237443147791,1.0,20241223,14,18
15806,536.0785213870942,1.0,20241223,15,4
15807,115.50030973150791,1.0,20241223,15,16
15808,57.62125346060156,1.0,20241223,15,18
15809,520.1466143983744,1.0,20241224,1,6
15810,251.0015063135981,1.0,20241224,1,7
15811,108.09358770432401,1.0,20241224,1,9
15812,196.71413365614828,1.0,20241224,1,14
15813,82.6294870918102,1.0,20241224,2,9
15814,60.75085168141351,1.0,20241224,2,20
15815,610.355616705625,1.0,20241224,3,1
15816,297.2923657591497,1.0,20241224,3,8
15817,43.023428838542564,1.0,20241224,3,13
15818,967.1484972846176,3.0,20241224,4,1
15819,37.37508152064364,1.0,20241224,4,17
15820,370.5409400307033,1.0,20241224,5,4
15821,201.58606781462578,1.0,20241224,5,7
15822,154.99058230704978,1.0,20241224,5,9
15823,152.17736027220175,1.0,20241224,5,10
15824,119.16199446901376,1.0,20241224,5,15
15825,197.41067824309408,1.0,20241224,6,7
15826,301.35604487645367,1.0,20241224,6,10
15827,94.70662603914705,1.0,20241224,6,11
15828,178.61040280533422,1.0,20241224,6,12
15829,89.17147872318735,1.0,20241224,6,16
15830,218.04611661950787,1.0,20241224,7,6
15831,237.91242174835486,2.0,20241224,7,8
15832,109.48938765500635,1.0,20241224,7,9
15833,160.01111084614232,1.0,20241224,7,16
15834,470.1404102438306,1.0,20241224,8,4
15835,299.39409847216245,1.0,20241224,8,6
15836,71.62260603148833,1.0,20241224,8,17
15837,799.5949835510509,3.0,20241224,9,1
15838,342.68185650506433,1.0,20241224,9,6
15839,235.6458928141986,1.0,20241224,9,16
15840,749.3217528984429,1.0,20241224,10,1
15841,382.2784575449455,1.0,20241224,10,7
15842,312.0191481227998,1.0,20241224,10,8
15843,178.8183484500861,1.0,20241224,10,12
15844,894.3343202304361,3.0,20241224,11,3
15845,501.6179971032528,1.0,20241224,11,4
15846,202.15364877751205,1.0,20241224,11,5
15847,413.1464543150628,1.0,20241224,11,7
15848,86.67981412783442,1.0,20241224,11,9
15849,50.266173957306194,1.0,20241224,11,13
15850,253.3922061333778,1.0,20241224,12,4
15851,69.13681572428423,1.0,20241224,12,13
15852,76.05189340127102,1.0,20241224,13,13
15853,85.34825565592058,1.0,20241224,14,12
15854,335.77839656912363,1.0,20241224,15,6
15855,348.3302434130089,1.0,20241224,15,8
15856,136.17408214207074,1.0,20241224,15,12
15857,66.28162443941012,1.0,20241224,15,17
15858,346.9071070984736,1.0,20241225,1,10
15859,207.18461342392928,1.0,20241225,1,12
15860,78.19897602298417,1.0,20241225,1,18
15861,277.5913386163018,1.0,20241225,1,19
15862,615.647231991563,1.0,20241225,2,4
15863,166.49324384583895,1.0,20241225,2,14
15864,137.27450476960703,1.0,20241225,2,20
15865,664.5095118582085,1.0,20241225,3,2
15866,595.122227674111,1.0,20241225,3,4
15867,321.5451497602889,1.0,20241225,3,5
15868,461.3310135676362,1.0,20241225,3,7
15869,559.9530004841436,1.0,20241225,3,8
15870,735.6662927053793,7.0,20241225,5,4
15871,63.92616080391331,1.0,20241225,5,17
15872,698.4748645146625,1.0,20241225,6,6
15873,172.28548384914208,1.0,20241225,6,14
15874,261.1606937068713,1.0,20241225,6,15
15875,80.57614609871553,1.0,20241225,6,18
15876,130.72838585463518,1.0,20241225,8,9
15877,291.29359567007805,3.0,20241225,8,19
15878,140.8913771740463,1.0,20241225,9,16
15879,58.98944500833549,1.0,20241225,10,13
15880,245.27366531203896,1.0,20241225,11,12
15881,1167.3870856958695,1.0,20241225,12,3
15882,92.30218262023779,1.0,20241225,12,18
15883,145.1694582004039,1.0,20241225,13,5
15884,265.5506645981259,1.0,20241225,13,6
15885,94.68558570963941,1.0,20241225,13,14
15886,173.98103373167842,1.0,20241225,13,15
15887,81.26835733731353,1.0,20241225,13,20
15888,1300.9403728506486,2.0,20241225,14,1
15889,261.6343706724968,1.0,20241225,14,7
15890,134.86612293063325,1.0,20241225,14,19
15891,106.58827725096883,1.0,20241225,14,20
15892,1368.7400504359473,6.0,20241225,15,1
15893,615.7742654141308,4.0,20241225,15,6
15894,795.0004624357052,1.0,20241226,1,3
15895,297.23021653545726,1.0,20241226,1,5
15896,251.60258952622564,1.0,20241226,1,10
15897,121.63024890648576,1.0,20241226,1,13
15898,216.1135866255249,1.0,20241226,1,14
15899,126.4372810923982,1.0,20241226,1,15
15900,99.87878613061646,1.0,20241226,1,20
15901,658.5537809244327,1.0,20241226,2,2
15902,220.64378304378332,1.0,20241226,2,9
15903,252.616164617384,1.0,20241226,2,11
15904,214.3219369217541,1.0,20241226,2,16
15905,1230.2187679429219,11.0,20241226,3,1
15906,403.4553175004592,1.0,20241226,3,8
15907,152.449371582217,1.0,20241226,3,11
15908,134.31440188618475,1.0,20241226,3,13
15909,85.44951211507639,1.0,20241226,3,15
15910,138.22181435084624,1.0,20241226,4,14
15911,259.9882173870095,1.0,20241226,4,15
15912,147.136590344366,1.0,20241226,4,16
15913,100.77677078943759,1.0,20241226,4,17
15914,54.93418043290812,1.0,20241226,4,18
15915,154.92446776389735,1.0,20241226,5,9
15916,139.37215495643386,2.0,20241226,6,9
15917,245.7856619676787,1.0,20241226,6,14
15918,231.5364035942212,1.0,20241226,6,16
15919,250.95456661337516,1.0,20241226,7,12
15920,222.87779359499785,2.0,20241226,7,14
15921,618.1685702647143,1.0,20241226,8,3
15922,135.60752744555194,1.0,20241226,8,9
15923,249.4912549281391,2.0,20241226,8,12
15924,800.0280797525105,5.0,20241226,9,2
15925,216.45529342073883,1.0,20241226,9,5
15926,114.98973814216384,1.0,20241226,9,12
15927,128.9641372307033,1.0,20241226,10,10
15928,117.26905243964961,1.0,20241226,10,14
15929,148.76177542170296,1.0,20241226,10,16
15930,99.8893598595855,1.0,20241226,10,17
15931,533.3012562134627,1.0,20241226,12,4
15932,144.03802754061618,1.0,20241226,12,11
15933,86.57790625883376,1.0,20241226,12,13
15934,258.49299969652327,2.0,20241226,13,10
15935,114.03703208252438,1.0,20241226,13,19
15936,1191.219618917889,1.0,20241226,14,3
15937,135.29640068916964,1.0,20241226,14,9
15938,173.7958389491073,1.0,20241226,14,11
15939,208.25565728306535,1.0,20241226,14,12
15940,139.0456260967404,1.0,20241226,14,16
15941,157.70732801859845,1.0,20241226,15,8
15942,68.17525882924404,1.0,20241226,15,17
15943,73.91928439349526,1.0,20241226,15,20
15944,1365.304201249423,2.0,20241227,1,3
15945,586.3702881334924,1.0,20241227,1,8
15946,124.66306539658119,1.0,20241227,1,20
15947,203.69498245257884,1.0,20241227,2,16
15948,77.77899672251176,1.0,20241227,2,17
15949,786.045370042815,4.0,20241227,3,7
15950,712.5963684751646,1.0,20241227,4,7
15951,281.0301984569542,1.0,20241227,4,14
15952,428.00294747219834,1.0,20241227,5,12
15953,100.997430245316,1.0,20241227,5,13
15954,196.34568325349784,1.0,20241227,5,14
15955,72.40394754785738,1.0,20241227,5,17
15956,92.68061381573423,1.0,20241227,5,18
15957,470.65430459086133,1.0,20241227,6,8
15958,296.89002075484456,1.0,20241227,6,10
15959,339.66469768150057,1.0,20241227,6,11
15960,452.2679585875775,1.0,20241227,7,7
15961,82.35691612847604,1.0,20241227,7,17
15962,573.0044751035081,1.0,20241227,8,7
15963,164.79663052382543,1.0,20241227,8,9
15964,194.69354992632637,1.0,20241227,8,13
15965,293.71755865161805,1.0,20241227,9,10
15966,165.6930838984907,1.0,20241227,9,14
15967,539.4338677541026,1.0,20241227,10,4
15968,236.79665891320136,1.0,20241227,10,14
15969,123.79699379686106,1.0,20241227,10,18
15970,510.1227535569569,1.0,20241227,11,7
15971,554.4912051778296,5.0,20241227,11,8
15972,111.44728296531466,1.0,20241227,11,13
15973,225.84827198473894,1.0,20241227,11,19
15974,461.875509682418,2.0,20241227,12,8
15975,77.18351218046111,1.0,20241227,12,20
15976,130.88306275778498,1.0,20241227,13,11
15977,193.23869517855127,1.0,20241227,13,14
15978,495.471446388187,1.0,20241227,14,3
15979,323.53135511401416,1.0,20241227,14,7
15980,203.17017811374623,1.0,20241227,14,9
15981,376.99037444313973,1.0,20241227,15,4
15982,240.64828020596957,1.0,20241227,15,7
15983,253.32907861474757,1.0,20241227,15,12
15984,117.22428603836966,1.0,20241228,1,12
15985,153.55698744031113,1.0,20241228,1,16
15986,50.126786728990595,1.0,20241228,1,17
15987,529.4694752087847,2.0,20241228,2,2
15988,158.44277515464313,1.0,20241228,2,11
15989,74.57248614907206,1.0,20241228,2,17
15990,74.28661923870861,1.0,20241228,2,19
15991,73.32284921591376,1.0,20241228,2,20
15992,774.1515735172646,2.0,20241228,3,1
15993,369.08173592454153,1.0,20241228,3,2
15994,157.8706502659522,1.0,20241228,4,5
15995,89.0378300926066,1.0,20241228,4,9
15996,45.778247212143185,1.0,20241228,4,17
15997,91.78575363350402,1.0,20241228,4,19
15998,575.7366933100632,1.0,20241228,5,1
15999,171.31654300511883,1.0,20241228,5,5
16000,205.97832532149377,1.0,20241228,5,6
16001,363.1279663703081,1.0,20241228,5,8
16002,76.8927412420638,1.0,20241228,5,13
16003,81.08395244130065,1.0,20241228,5,15
16004,96.5233067887693,1.0,20241228,5,19
16005,850.3177879148153,3.0,20241228,6,1
16006,266.04927442678434,1.0,20241228,6,8
16007,32.2902688646083,1.0,20241228,6,18
16008,1719.5876552047775,3.0,20241228,7,1
16009,393.65490093831204,1.0,20241228,7,4
16010,303.2399381888197,1.0,20241228,7,6
16011,137.560622647371,1.0,20241228,7,9
16012,249.90718259063772,3.0,20241228,8,7
16013,110.38814171173209,1.0,20241228,8,9
16014,97.23832577761544,1.0,20241228,8,16
16015,81.56178528335012,1.0,20241228,8,17
16016,893.0289508318159,2.0,20241228,9,1
16017,144.86690015764907,1.0,20241228,9,6
16018,76.12887191803482,1.0,20241228,9,9
16019,124.64685522678354,1.0,20241228,9,15
16020,87.84602335516261,1.0,20241228,9,16
16021,91.96401813204939,1.0,20241228,10,9
16022,116.40524641799064,1.0,20241228,10,10
16023,121.40272545897626,1.0,20241228,10,12
16024,216.7772401313082,1.0,20241228,10,16
16025,44.221760078413,1.0,20241228,10,20
16026,503.7237773132033,1.0,20241228,11,2
16027,231.9298705898644,3.0,20241228,11,8
16028,109.19783696720825,1.0,20241228,11,12
16029,68.33081226733351,1.0,20241228,11,14
16030,172.1529318682474,1.0,20241228,11,15
16031,69.36685044283895,1.0,20241228,11,19
16032,181.97282679081462,1.0,20241228,12,5
16033,165.5892475112689,1.0,20241228,12,8
16034,62.48076215947883,1.0,20241228,12,9
16035,87.72587362893347,1.0,20241228,12,16
16036,108.20605391168664,1.0,20241228,13,14
16037,135.36085055095566,1.0,20241228,13,16
16038,19.06006652743432,1.0,20241228,13,17
16039,31.948840656511614,1.0,20241228,13,18
16040,113.2903498948298,1.0,20241228,14,4
16041,105.38258430873776,1.0,20241228,14,5
16042,103.30298474933059,1.0,20241228,14,10
16043,290.0633162409373,2.0,20241228,15,4
16044,72.37398318125442,1.0,20241228,15,9
16045,921.9610885597822,2.0,20241229,1,2
16046,621.8688070223383,3.0,20241229,1,4
16047,157.44418363110555,1.0,20241229,1,5
16048,295.412102187972,1.0,20241229,1,7
16049,193.848331202228,1.0,20241229,1,9
16050,179.3975943885446,1.0,20241229,1,12
16051,268.27474235141653,1.0,20241229,1,19
16052,257.90004154932905,1.0,20241229,2,5
16053,108.08578264674964,1.0,20241229,2,9
16054,85.11415803467715,1.0,20241229,2,20
16055,385.09949062959805,1.0,20241229,3,7
16056,271.47198825998726,1.0,20241229,3,11
16057,126.10619171832617,1.0,20241229,3,15
16058,129.01728699781995,1.0,20241229,3,16
16059,189.4789740053749,1.0,20241229,4,15
16060,233.18256043158925,1.0,20241229,4,19
16061,460.68415490871536,1.0,20241229,5,4
16062,209.51229648267196,1.0,20241229,5,7
16063,497.8497265974397,5.0,20241229,5,8
16064,167.45561409835224,1.0,20241229,5,16
16065,167.58226407371515,1.0,20241229,5,19
16066,757.705073374542,2.0,20241229,7,7
16067,166.131968459784,2.0,20241229,7,10
16068,119.4748774645487,1.0,20241229,7,18
16069,218.53443797923399,1.0,20241229,8,19
16070,971.5237598071351,3.0,20241229,9,3
16071,165.67327296581394,2.0,20241229,9,16
16072,150.72712232967865,1.0,20241229,10,9
16073,255.77221081854876,1.0,20241229,10,16
16074,97.42460143345215,1.0,20241229,10,20
16075,504.12486802185714,1.0,20241229,11,6
16076,871.6394367182357,1.0,20241229,12,2
16077,880.357865371514,2.0,20241229,12,4
16078,360.80672944535326,2.0,20241229,12,8
16079,171.0341707586385,1.0,20241229,12,11
16080,79.09037585492639,1.0,20241229,12,13
16081,466.7082029567214,1.0,20241229,13,2
16082,164.65570457279424,2.0,20241229,13,10
16083,76.77298513179386,1.0,20241229,13,20
16084,252.47769943953318,1.0,20241229,14,7
